"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","28446","Motor-NormalFlow","Mobile Chrome","Thu Oct 02 12:48:30 UTC 2025","failed","Thu Oct 02 12:48:58 UTC 2025","","main-web/motor/normal-flow.spec.ts","",""
"","66461","health-normal-flow-no-tax-deduction","Mobile Chrome","Thu Oct 02 12:46:34 UTC 2025","passed","Thu Oct 02 12:47:41 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","30358","Home-NormalFlow-FirstLost","Mobile Chrome","Thu Oct 02 12:47:41 UTC 2025","failed","Thu Oct 02 12:48:11 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","70216","accident-normal-flow-with-tax-deduction","Mobile Chrome","Thu Oct 02 12:43:10 UTC 2025","broken","Thu Oct 02 12:44:20 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","17153","travel-normal-ในประเทศ-รายเที่ยว-เครื่องบิน 1 คน","Mobile Chrome","Thu Oct 02 12:49:55 UTC 2025","failed","Thu Oct 02 12:50:12 UTC 2025","","main-web/travel/travel-normal-flow.spec.ts","",""
"","26993","travel-normal-ต่างประเทศ-รายเที่ยว-เครื่องบิน 2 คน","Mobile Chrome","Thu Oct 02 12:50:13 UTC 2025","failed","Thu Oct 02 12:50:40 UTC 2025","","main-web/travel/travel-normal-flow.spec.ts","",""
"","17066","Home-NormalFlow-Fullvalue","Mobile Chrome","Thu Oct 02 12:48:12 UTC 2025","failed","Thu Oct 02 12:48:29 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","65089","health-normal-flow-with-tax-deduction","Mobile Chrome","Thu Oct 02 12:45:29 UTC 2025","passed","Thu Oct 02 12:46:34 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","55958","pet-normal-flow","Mobile Chrome","Thu Oct 02 12:48:59 UTC 2025","passed","Thu Oct 02 12:49:55 UTC 2025","","main-web/pet/pet-normal-flow.spec.ts","",""
"","67718","accident-normal-flow-no-tax-deduction","Mobile Chrome","Thu Oct 02 12:44:21 UTC 2025","passed","Thu Oct 02 12:45:29 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
