"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","21593","Home-NormalFlow-FirstLost","Mobile Chrome","Fri Oct 17 06:37:04 UTC 2025","failed","Fri Oct 17 06:37:26 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","53168","health-normal-flow-with-tax-deduction","Mobile Chrome","Fri Oct 17 06:35:07 UTC 2025","passed","Fri Oct 17 06:36:00 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","56387","accident-normal-flow-no-tax-deduction","Mobile Chrome","Fri Oct 17 06:34:10 UTC 2025","passed","Fri Oct 17 06:35:07 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","17138","travel-normal-ในประเทศ-รายเที่ยว-เครื่องบิน 1 คน","Mobile Chrome","Fri Oct 17 06:39:24 UTC 2025","failed","Fri Oct 17 06:39:41 UTC 2025","","main-web/travel/travel-normal-flow.spec.ts","",""
"","64037","health-normal-flow-no-tax-deduction","Mobile Chrome","Fri Oct 17 06:36:00 UTC 2025","passed","Fri Oct 17 06:37:04 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","17148","travel-normal-ต่างประเทศ-รายเที่ยว-เครื่องบิน 2 คน","Mobile Chrome","Fri Oct 17 06:39:42 UTC 2025","failed","Fri Oct 17 06:39:59 UTC 2025","","main-web/travel/travel-normal-flow.spec.ts","",""
"","25108","Home-NormalFlow-Fullvalue","Mobile Chrome","Fri Oct 17 06:37:26 UTC 2025","failed","Fri Oct 17 06:37:52 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","62260","pet-normal-flow","Mobile Chrome","Fri Oct 17 06:38:22 UTC 2025","passed","Fri Oct 17 06:39:24 UTC 2025","","main-web/pet/pet-normal-flow.spec.ts","",""
"","28379","Motor-NormalFlow","Mobile Chrome","Fri Oct 17 06:37:53 UTC 2025","failed","Fri Oct 17 06:38:21 UTC 2025","","main-web/motor/normal-flow.spec.ts","",""
"","70318","accident-normal-flow-with-tax-deduction","Mobile Chrome","Fri Oct 17 06:32:58 UTC 2025","broken","Fri Oct 17 06:34:08 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
