"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","67124","Home-NormalFlow-FirstLost","Mobile Chrome","Mon Oct 06 11:02:32 UTC 2025","passed","Mon Oct 06 11:03:40 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","70432","accident-normal-flow-with-tax-deduction","Mobile Chrome","Mon Oct 06 10:58:55 UTC 2025","broken","Mon Oct 06 11:00:05 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","50280","health-normal-flow-no-tax-deduction","Mobile Chrome","Mon Oct 06 11:01:42 UTC 2025","passed","Mon Oct 06 11:02:32 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","29833","Motor-NormalFlow","Mobile Chrome","Mon Oct 06 11:04:46 UTC 2025","failed","Mon Oct 06 11:05:16 UTC 2025","","main-web/motor/normal-flow.spec.ts","",""
"","17345","travel-normal-ต่างประเทศ-รายเที่ยว-เครื่องบิน 2 คน","Mobile Chrome","Mon Oct 06 11:06:35 UTC 2025","failed","Mon Oct 06 11:06:52 UTC 2025","","main-web/travel/travel-normal-flow.spec.ts","",""
"","23845","accident-normal-flow-no-tax-deduction","Mobile Chrome","Mon Oct 06 11:00:06 UTC 2025","failed","Mon Oct 06 11:00:30 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","66077","Home-NormalFlow-Fullvalue","Mobile Chrome","Mon Oct 06 11:03:40 UTC 2025","passed","Mon Oct 06 11:04:46 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","16905","travel-normal-ในประเทศ-รายเที่ยว-เครื่องบิน 1 คน","Mobile Chrome","Mon Oct 06 11:06:17 UTC 2025","failed","Mon Oct 06 11:06:34 UTC 2025","","main-web/travel/travel-normal-flow.spec.ts","",""
"","70374","health-normal-flow-with-tax-deduction","Mobile Chrome","Mon Oct 06 11:00:31 UTC 2025","broken","Mon Oct 06 11:01:41 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","61005","pet-normal-flow","Mobile Chrome","Mon Oct 06 11:05:16 UTC 2025","passed","Mon Oct 06 11:06:17 UTC 2025","","main-web/pet/pet-normal-flow.spec.ts","",""
