"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","29928","Home-NormalFlow-FirstLost","Mobile Chrome","Mon Oct 06 09:42:37 UTC 2025","failed","Mon Oct 06 09:43:07 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","28324","travel-normal-ในประเทศ-รายเที่ยว-เครื่องบิน 1 คน","Mobile Chrome","Mon Oct 06 09:45:32 UTC 2025","failed","Mon Oct 06 09:46:00 UTC 2025","","main-web/travel/travel-normal-flow.spec.ts","",""
"","28057","health-normal-flow-no-tax-deduction","Mobile Chrome","Mon Oct 06 09:42:08 UTC 2025","failed","Mon Oct 06 09:42:36 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","58504","accident-normal-flow-no-tax-deduction","Mobile Chrome","Mon Oct 06 09:39:59 UTC 2025","failed","Mon Oct 06 09:40:58 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","42158","travel-normal-ต่างประเทศ-รายเที่ยว-เครื่องบิน 2 คน","Mobile Chrome","Mon Oct 06 09:46:01 UTC 2025","failed","Mon Oct 06 09:46:43 UTC 2025","","main-web/travel/travel-normal-flow.spec.ts","",""
"","66096","pet-normal-flow","Mobile Chrome","Mon Oct 06 09:44:26 UTC 2025","passed","Mon Oct 06 09:45:32 UTC 2025","","main-web/pet/pet-normal-flow.spec.ts","",""
"","46906","Home-NormalFlow-Fullvalue","Mobile Chrome","Mon Oct 06 09:43:08 UTC 2025","failed","Mon Oct 06 09:43:55 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","29730","Motor-NormalFlow","Mobile Chrome","Mon Oct 06 09:43:55 UTC 2025","failed","Mon Oct 06 09:44:25 UTC 2025","","main-web/motor/normal-flow.spec.ts","",""
"","69811","health-normal-flow-with-tax-deduction","Mobile Chrome","Mon Oct 06 09:40:58 UTC 2025","passed","Mon Oct 06 09:42:08 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","64131","accident-normal-flow-with-tax-deduction","Mobile Chrome","Mon Oct 06 09:38:54 UTC 2025","failed","Mon Oct 06 09:39:58 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
