"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","29849","travel-normal-ในประเทศ-รายเที่ยว-เครื่องบิน 1 คน","Mobile Chrome","2026-01-20","failed","2026-01-20","","main-web/travel/travel-normal-flow.spec.ts","",""
"","70435","accident-normal-flow-no-tax-deduction","Mobile Chrome","2026-01-20","failed","2026-01-20","","main-web/accident/accident-normal-flow.spec.ts","",""
"","29288","campaign-home-flow","Mobile Chrome","2026-01-20","failed","2026-01-20","","main-web/campaign/motor/motor-campaign-flow.spec.ts","",""
"","69179","pet-normal-flow","Mobile Chrome","2026-01-20","failed","2026-01-20","","main-web/pet/pet-normal-flow.spec.ts","",""
"","64314","Home-NormalFlow-Fullvalue","Mobile Chrome","2026-01-20","failed","2026-01-20","","main-web/home/home-normal-flow.spec.ts","",""
"","71789","health-normal-flow-no-tax-deduction","Mobile Chrome","2026-01-20","broken","2026-01-20","","main-web/health/health-normal-flow.spec.ts","",""
"","67317","Home-NormalFlow-FirstLost","Mobile Chrome","2026-01-20","failed","2026-01-20","","main-web/home/home-normal-flow.spec.ts","",""
"","70638","accident-normal-flow-with-tax-deduction","Mobile Chrome","2026-01-20","broken","2026-01-20","","main-web/accident/accident-normal-flow.spec.ts","",""
"","28270","travel-normal-ต่างประเทศ-รายเที่ยว-เครื่องบิน 2 คน","Mobile Chrome","2026-01-20","failed","2026-01-20","","main-web/travel/travel-normal-flow.spec.ts","",""
"","71582","health-normal-flow-with-tax-deduction","Mobile Chrome","2026-01-20","broken","2026-01-20","","main-web/health/health-normal-flow.spec.ts","",""
