"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","23102","pet-normal-flow","Mobile Chrome","2025-12-23","failed","2025-12-23","","main-web/pet/pet-normal-flow.spec.ts","",""
"","23226","Home-NormalFlow-FirstLost","Mobile Chrome","2025-12-23","failed","2025-12-23","","main-web/home/home-normal-flow.spec.ts","",""
"","27886","campaign-home-flow","Mobile Chrome","2025-12-23","failed","2025-12-23","","main-web/campaign/motor/motor-campaign-flow.spec.ts","",""
"","39184","travel-normal-ในประเทศ-รายเที่ยว-เครื่องบิน 1 คน","Mobile Chrome","2025-12-23","failed","2025-12-23","","main-web/travel/travel-normal-flow.spec.ts","",""
"","23284","health-normal-flow-with-tax-deduction","Mobile Chrome","2025-12-23","failed","2025-12-23","","main-web/health/health-normal-flow.spec.ts","",""
"","23571","Home-NormalFlow-Fullvalue","Mobile Chrome","2025-12-23","failed","2025-12-23","","main-web/home/home-normal-flow.spec.ts","",""
"","23928","health-normal-flow-no-tax-deduction","Mobile Chrome","2025-12-23","failed","2025-12-23","","main-web/health/health-normal-flow.spec.ts","",""
"","23646","accident-normal-flow-with-tax-deduction","Mobile Chrome","2025-12-23","failed","2025-12-23","","main-web/accident/accident-normal-flow.spec.ts","",""
"","23187","accident-normal-flow-no-tax-deduction","Mobile Chrome","2025-12-23","failed","2025-12-23","","main-web/accident/accident-normal-flow.spec.ts","",""
"","22669","travel-normal-ต่างประเทศ-รายเที่ยว-เครื่องบิน 2 คน","Mobile Chrome","2025-12-23","failed","2025-12-23","","main-web/travel/travel-normal-flow.spec.ts","",""
