"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","31726","Home-NormalFlow-FirstLost","Mobile Chrome","Tue Oct 21 07:44:37 UTC 2025","failed","Tue Oct 21 07:45:09 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","15538","accident-normal-flow-with-tax-deduction","Mobile Chrome","Tue Oct 21 07:41:53 UTC 2025","failed","Tue Oct 21 07:42:08 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","32120","Motor-NormalFlow","Mobile Chrome","Tue Oct 21 07:45:43 UTC 2025","failed","Tue Oct 21 07:46:16 UTC 2025","","main-web/motor/normal-flow.spec.ts","",""
"","26818","travel-normal-ในประเทศ-รายเที่ยว-เครื่องบิน 1 คน","Mobile Chrome","Tue Oct 21 07:46:25 UTC 2025","failed","Tue Oct 21 07:46:52 UTC 2025","","main-web/travel/travel-normal-flow.spec.ts","",""
"","33220","Home-NormalFlow-Fullvalue","Mobile Chrome","Tue Oct 21 07:45:09 UTC 2025","failed","Tue Oct 21 07:45:43 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","59899","health-normal-flow-no-tax-deduction","Mobile Chrome","Tue Oct 21 07:43:37 UTC 2025","passed","Tue Oct 21 07:44:37 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","25978","travel-normal-ต่างประเทศ-รายเที่ยว-เครื่องบิน 2 คน","Mobile Chrome","Tue Oct 21 07:46:53 UTC 2025","failed","Tue Oct 21 07:47:19 UTC 2025","","main-web/travel/travel-normal-flow.spec.ts","",""
"","23403","accident-normal-flow-no-tax-deduction","Mobile Chrome","Tue Oct 21 07:42:09 UTC 2025","failed","Tue Oct 21 07:42:33 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","63243","health-normal-flow-with-tax-deduction","Mobile Chrome","Tue Oct 21 07:42:34 UTC 2025","passed","Tue Oct 21 07:43:37 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","7814","pet-normal-flow","Mobile Chrome","Tue Oct 21 07:46:16 UTC 2025","failed","Tue Oct 21 07:46:24 UTC 2025","","main-web/pet/pet-normal-flow.spec.ts","",""
