"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30068","pet-normal-flow","Mobile Chrome","2026-04-28","failed","2026-04-28","","main-web/pet/pet-normal-flow.spec.ts","",""
"","68009","accident-normal-flow-with-tax-deduction","Mobile Chrome","2026-04-28","failed","2026-04-28","","main-web/accident/accident-normal-flow.spec.ts","",""
"","69103","travel-normal-ต่างประเทศ-รายเที่ยว-ญี่ปุ่น-2คน","Mobile Chrome","2026-04-28","failed","2026-04-28","","main-web/travel/travel-normal-flow.spec.ts","",""
"","5944","campaign-home-flow","Mobile Chrome","2026-04-28","failed","2026-04-28","","main-web/campaign/motor/motor-campaign-flow.spec.ts","",""
"","47789","accident-flow2-droplead","Mobile Chrome","2026-04-28","failed","2026-04-28","Accident-Flow2","main-web/accident/accident-flow2.spec.ts","",""
"","47838","accident-flow1-droplead","Mobile Chrome","2026-04-28","failed","2026-04-28","Accident-Flow1","main-web/accident/accident-flow1.spec.ts","",""
"","59908","travel-normal-ในประเทศ-รายเที่ยว-เครื่องบิน 1 คน","Mobile Chrome","2026-04-28","failed","2026-04-28","","main-web/travel/travel-normal-flow.spec.ts","",""
"","35391","health-normal-flow-with-tax-deduction","Mobile Chrome","2026-04-28","failed","2026-04-28","","main-web/health/health-normal-flow.spec.ts","",""
"","78236","Home-NormalFlow-FirstLost","Mobile Chrome","2026-04-28","failed","2026-04-28","","main-web/home/home-normal-flow.spec.ts","",""
"","57459","travel-normal-ในประเทศ-รายเที่ยว-เครื่องบิน-1คน","Mobile Chrome","2026-04-28","failed","2026-04-28","","main-web/travel/travel-normal-flow.spec.ts","",""
"","67174","travel-normal-ต่างประเทศ-รายปี-WorldWide-6คน","Mobile Chrome","2026-04-28","failed","2026-04-28","","main-web/travel/travel-normal-flow.spec.ts","",""
"","76069","Home-NormalFlow-Fullvalue","Mobile Chrome","2026-04-28","failed","2026-04-28","","main-web/home/home-normal-flow.spec.ts","",""
"","44583","accident-flow4-droplead","Mobile Chrome","2026-04-28","failed","2026-04-28","Accident-Flow4","main-web/accident/accident-flow4.spec.ts","",""
"","68317","accident-normal-flow-no-tax-deduction","Mobile Chrome","2026-04-28","failed","2026-04-28","","main-web/accident/accident-normal-flow.spec.ts","",""
"","44955","accident-flow3-droplead","Mobile Chrome","2026-04-28","failed","2026-04-28","Accident-Flow3","main-web/accident/accident-flow3.spec.ts","",""
"","35994","health-normal-flow-no-tax-deduction","Mobile Chrome","2026-04-28","failed","2026-04-28","","main-web/health/health-normal-flow.spec.ts","",""
"","39278","travel-normal-ต่างประเทศ-รายเที่ยว-เครื่องบิน 2 คน","Mobile Chrome","2026-04-28","failed","2026-04-28","","main-web/travel/travel-normal-flow.spec.ts","",""
"","66801","travel-normal-ต่างประเทศ-รายเที่ยว-America-3คน","Mobile Chrome","2026-04-28","failed","2026-04-28","","main-web/travel/travel-normal-flow.spec.ts","",""
