"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","28480","campaign-home-flow","Mobile Chrome","2026-02-06","failed","2026-02-06","","main-web/campaign/motor/motor-campaign-flow.spec.ts","",""
"","69123","accident-normal-flow-no-tax-deduction","Mobile Chrome","2026-02-06","failed","2026-02-06","","main-web/accident/accident-normal-flow.spec.ts","",""
"","71975","health-normal-flow-with-tax-deduction","Mobile Chrome","2026-02-06","broken","2026-02-06","","main-web/health/health-normal-flow.spec.ts","",""
"","26503","Home-NormalFlow-Fullvalue","Mobile Chrome","2026-02-06","failed","2026-02-06","","main-web/home/home-normal-flow.spec.ts","",""
"","71379","accident-normal-flow-with-tax-deduction","Mobile Chrome","2026-02-06","broken","2026-02-06","","main-web/accident/accident-normal-flow.spec.ts","",""
"","30046","travel-normal-ต่างประเทศ-รายเที่ยว-เครื่องบิน 2 คน","Mobile Chrome","2026-02-06","failed","2026-02-06","","main-web/travel/travel-normal-flow.spec.ts","",""
"","71703","Home-NormalFlow-FirstLost","Mobile Chrome","2026-02-06","broken","2026-02-06","","main-web/home/home-normal-flow.spec.ts","",""
"","71671","health-normal-flow-no-tax-deduction","Mobile Chrome","2026-02-06","broken","2026-02-06","","main-web/health/health-normal-flow.spec.ts","",""
"","28219","travel-normal-ในประเทศ-รายเที่ยว-เครื่องบิน 1 คน","Mobile Chrome","2026-02-06","failed","2026-02-06","","main-web/travel/travel-normal-flow.spec.ts","",""
"","66369","pet-normal-flow","Mobile Chrome","2026-02-06","failed","2026-02-06","","main-web/pet/pet-normal-flow.spec.ts","",""
