"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","70281","health-normal-flow-with-tax-deduction","Mobile Chrome","Wed Oct 22 11:34:44 UTC 2025","broken","Wed Oct 22 11:35:54 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","23855","accident-normal-flow-no-tax-deduction","Mobile Chrome","Wed Oct 22 11:33:40 UTC 2025","failed","Wed Oct 22 11:34:04 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","62774","Home-NormalFlow-Fullvalue","Mobile Chrome","Wed Oct 22 11:37:53 UTC 2025","passed","Wed Oct 22 11:38:56 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","38063","campaign-home-flow","Mobile Chrome","Wed Oct 22 11:34:05 UTC 2025","failed","Wed Oct 22 11:34:43 UTC 2025","","main-web/campaign/motor/motor-campaign-flow.spec.ts","",""
"","7040","pet-normal-flow","Mobile Chrome","Wed Oct 22 11:39:13 UTC 2025","failed","Wed Oct 22 11:39:20 UTC 2025","","main-web/pet/pet-normal-flow.spec.ts","",""
"","16874","travel-normal-ต่างประเทศ-รายเที่ยว-เครื่องบิน 2 คน","Mobile Chrome","Wed Oct 22 11:39:50 UTC 2025","failed","Wed Oct 22 11:40:07 UTC 2025","","main-web/travel/travel-normal-flow.spec.ts","",""
"","28399","travel-normal-ในประเทศ-รายเที่ยว-เครื่องบิน 1 คน","Mobile Chrome","Wed Oct 22 11:39:20 UTC 2025","failed","Wed Oct 22 11:39:49 UTC 2025","","main-web/travel/travel-normal-flow.spec.ts","",""
"","24937","accident-normal-flow-with-tax-deduction","Mobile Chrome","Wed Oct 22 11:33:14 UTC 2025","failed","Wed Oct 22 11:33:38 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","15665","Motor-NormalFlow","Mobile Chrome","Wed Oct 22 11:38:56 UTC 2025","failed","Wed Oct 22 11:39:12 UTC 2025","","main-web/motor/motor-normal-flow.spec.ts","",""
"","52230","health-normal-flow-no-tax-deduction","Mobile Chrome","Wed Oct 22 11:35:55 UTC 2025","passed","Wed Oct 22 11:36:47 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","65749","Home-NormalFlow-FirstLost","Mobile Chrome","Wed Oct 22 11:36:47 UTC 2025","passed","Wed Oct 22 11:37:53 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
