"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","70311","Home-NormalFlow-FirstLost","Mobile Chrome","2026-02-18","failed","2026-02-18","","main-web/home/home-normal-flow.spec.ts","",""
"","6454","campaign-home-flow","Mobile Chrome","2026-02-18","failed","2026-02-18","","main-web/campaign/motor/motor-campaign-flow.spec.ts","",""
"","27371","travel-normal-ต่างประเทศ-รายเที่ยว-เครื่องบิน 2 คน","Mobile Chrome","2026-02-18","failed","2026-02-18","","main-web/travel/travel-normal-flow.spec.ts","",""
"","68242","Home-NormalFlow-Fullvalue","Mobile Chrome","2026-02-18","failed","2026-02-18","","main-web/home/home-normal-flow.spec.ts","",""
"","63759","pet-normal-flow","Mobile Chrome","2026-02-18","failed","2026-02-18","","main-web/pet/pet-normal-flow.spec.ts","",""
"","85893","accident-normal-flow-with-tax-deduction","Mobile Chrome","2026-02-18","failed","2026-02-18","","main-web/accident/accident-normal-flow.spec.ts","",""
"","79147","accident-normal-flow-no-tax-deduction","Mobile Chrome","2026-02-18","failed","2026-02-18","","main-web/accident/accident-normal-flow.spec.ts","",""
"","27686","travel-normal-ในประเทศ-รายเที่ยว-เครื่องบิน 1 คน","Mobile Chrome","2026-02-18","failed","2026-02-18","","main-web/travel/travel-normal-flow.spec.ts","",""
"","84531","health-normal-flow-with-tax-deduction","Mobile Chrome","2026-02-18","failed","2026-02-18","","main-web/health/health-normal-flow.spec.ts","",""
"","61117","health-normal-flow-no-tax-deduction","Mobile Chrome","2026-02-18","failed","2026-02-18","","main-web/health/health-normal-flow.spec.ts","",""
