"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","52452","pet-normal-flow","Mobile Chrome","Mon Oct 06 04:55:35 UTC 2025","passed","Mon Oct 06 04:56:27 UTC 2025","","main-web/pet/pet-normal-flow.spec.ts","",""
"","17717","travel-normal-ในประเทศ-รายเที่ยว-เครื่องบิน 1 คน","Mobile Chrome","Mon Oct 06 04:56:27 UTC 2025","failed","Mon Oct 06 04:56:45 UTC 2025","","main-web/travel/travel-normal-flow.spec.ts","",""
"","24837","accident-normal-flow-no-tax-deduction","Mobile Chrome","Mon Oct 06 04:51:18 UTC 2025","failed","Mon Oct 06 04:51:43 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","29383","Home-NormalFlow-FirstLost","Mobile Chrome","Mon Oct 06 04:53:36 UTC 2025","failed","Mon Oct 06 04:54:06 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","58736","Home-NormalFlow-Fullvalue","Mobile Chrome","Mon Oct 06 04:54:07 UTC 2025","failed","Mon Oct 06 04:55:05 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","26739","travel-normal-ต่างประเทศ-รายเที่ยว-เครื่องบิน 2 คน","Mobile Chrome","Mon Oct 06 04:56:46 UTC 2025","failed","Mon Oct 06 04:57:12 UTC 2025","","main-web/travel/travel-normal-flow.spec.ts","",""
"","49394","health-normal-flow-no-tax-deduction","Mobile Chrome","Mon Oct 06 04:52:47 UTC 2025","passed","Mon Oct 06 04:53:36 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","66829","accident-normal-flow-with-tax-deduction","Mobile Chrome","Mon Oct 06 04:50:10 UTC 2025","passed","Mon Oct 06 04:51:17 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","28019","Motor-NormalFlow","Mobile Chrome","Mon Oct 06 04:55:06 UTC 2025","failed","Mon Oct 06 04:55:34 UTC 2025","","main-web/motor/normal-flow.spec.ts","",""
"","63424","health-normal-flow-with-tax-deduction","Mobile Chrome","Mon Oct 06 04:51:43 UTC 2025","passed","Mon Oct 06 04:52:47 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
