"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","81322","accident-normal-flow-with-tax-deduction","Mobile Chrome","2026-02-09","failed","2026-02-09","","main-web/accident/accident-normal-flow.spec.ts","",""
"","3435","campaign-home-flow","Mobile Chrome","2026-02-09","failed","2026-02-09","","main-web/campaign/motor/motor-campaign-flow.spec.ts","",""
"","69399","Home-NormalFlow-FirstLost","Mobile Chrome","2026-02-09","failed","2026-02-09","","main-web/home/home-normal-flow.spec.ts","",""
"","75898","accident-normal-flow-no-tax-deduction","Mobile Chrome","2026-02-09","failed","2026-02-09","","main-web/accident/accident-normal-flow.spec.ts","",""
"","68055","Home-NormalFlow-Fullvalue","Mobile Chrome","2026-02-09","failed","2026-02-09","","main-web/home/home-normal-flow.spec.ts","",""
"","72459","pet-normal-flow","Mobile Chrome","2026-02-09","failed","2026-02-09","","main-web/pet/pet-normal-flow.spec.ts","",""
"","27298","travel-normal-ในประเทศ-รายเที่ยว-เครื่องบิน 1 คน","Mobile Chrome","2026-02-09","failed","2026-02-09","","main-web/travel/travel-normal-flow.spec.ts","",""
"","61725","health-normal-flow-with-tax-deduction","Mobile Chrome","2026-02-09","failed","2026-02-09","","main-web/health/health-normal-flow.spec.ts","",""
"","81075","health-normal-flow-no-tax-deduction","Mobile Chrome","2026-02-09","failed","2026-02-09","","main-web/health/health-normal-flow.spec.ts","",""
"","27137","travel-normal-ต่างประเทศ-รายเที่ยว-เครื่องบิน 2 คน","Mobile Chrome","2026-02-09","failed","2026-02-09","","main-web/travel/travel-normal-flow.spec.ts","",""
