"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10255","accident-normal-flow-with-tax-deduction","Desktop - Microsoft Edge","Thu Jul 31 10:52:50 UTC 2025","passed","Thu Jul 31 10:53:01 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","4745","travel-normal-flow","Desktop - chromium","Thu Jul 31 10:52:33 UTC 2025","passed","Thu Jul 31 10:52:38 UTC 2025","","main-web/travel/travel-normal-flow.spec.ts","",""
"","2851","accident-normal-flow-with-tax-deduction","Desktop - safari","Thu Jul 31 10:52:39 UTC 2025","passed","Thu Jul 31 10:52:41 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","4744","accident-normal-flow-with-tax-deduction","Desktop - firefox","Thu Jul 31 10:53:23 UTC 2025","passed","Thu Jul 31 10:53:28 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","3374","travel-normal-flow","Desktop - Microsoft Edge","Thu Jul 31 10:53:16 UTC 2025","passed","Thu Jul 31 10:53:19 UTC 2025","","main-web/travel/travel-normal-flow.spec.ts","",""
"","6143","accident-normal-flow-with-tax-deduction","Desktop - chromium","Thu Jul 31 10:52:27 UTC 2025","passed","Thu Jul 31 10:52:33 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","6744","travel-normal-flow","Desktop - Google Chrome","Thu Jul 31 10:52:06 UTC 2025","passed","Thu Jul 31 10:52:13 UTC 2025","","main-web/travel/travel-normal-flow.spec.ts","",""
"","2504","accident-normal-flow-with-tax-deduction","Mobile Chrome","Thu Jul 31 10:52:14 UTC 2025","passed","Thu Jul 31 10:52:16 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","8065","travel-normal-flow","Desktop - safari","Thu Jul 31 10:52:42 UTC 2025","passed","Thu Jul 31 10:52:50 UTC 2025","","main-web/travel/travel-normal-flow.spec.ts","",""
"","2877","travel-normal-flow","Mobile Safari","Thu Jul 31 10:52:23 UTC 2025","passed","Thu Jul 31 10:52:26 UTC 2025","","main-web/travel/travel-normal-flow.spec.ts","",""
"","5238","accident-normal-flow-with-tax-deduction","Desktop - Google Chrome","Thu Jul 31 10:51:53 UTC 2025","passed","Thu Jul 31 10:51:58 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","2993","travel-normal-flow","Desktop - firefox","Thu Jul 31 10:53:29 UTC 2025","passed","Thu Jul 31 10:53:32 UTC 2025","","main-web/travel/travel-normal-flow.spec.ts","",""
"","5368","accident-normal-flow-with-tax-deduction","Mobile Safari","Thu Jul 31 10:52:17 UTC 2025","passed","Thu Jul 31 10:52:22 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
