"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","73033","Home-NormalFlow-FirstLost","Mobile Chrome","2026-02-19","failed","2026-02-19","","main-web/home/home-normal-flow.spec.ts","",""
"","26653","travel-normal-ในประเทศ-รายเที่ยว-เครื่องบิน 1 คน","Mobile Chrome","2026-02-19","failed","2026-02-19","","main-web/travel/travel-normal-flow.spec.ts","",""
"","33347","travel-normal-ต่างประเทศ-รายเที่ยว-เครื่องบิน 2 คน","Mobile Chrome","2026-02-19","failed","2026-02-19","","main-web/travel/travel-normal-flow.spec.ts","",""
"","80787","health-normal-flow-no-tax-deduction","Mobile Chrome","2026-02-19","failed","2026-02-19","","main-web/health/health-normal-flow.spec.ts","",""
"","7941","campaign-home-flow","Mobile Chrome","2026-02-19","failed","2026-02-19","","main-web/campaign/motor/motor-campaign-flow.spec.ts","",""
"","70823","Home-NormalFlow-Fullvalue","Mobile Chrome","2026-02-19","failed","2026-02-19","","main-web/home/home-normal-flow.spec.ts","",""
"","86232","health-normal-flow-with-tax-deduction","Mobile Chrome","2026-02-19","failed","2026-02-19","","main-web/health/health-normal-flow.spec.ts","",""
"","76857","accident-normal-flow-with-tax-deduction","Mobile Chrome","2026-02-19","failed","2026-02-19","","main-web/accident/accident-normal-flow.spec.ts","",""
"","79545","accident-normal-flow-no-tax-deduction","Mobile Chrome","2026-02-19","failed","2026-02-19","","main-web/accident/accident-normal-flow.spec.ts","",""
"","65604","pet-normal-flow","Mobile Chrome","2026-02-19","failed","2026-02-19","","main-web/pet/pet-normal-flow.spec.ts","",""
