"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","69788","pet-normal-flow","Mobile Chrome","Fri Oct 03 03:50:08 UTC 2025","passed","Fri Oct 03 03:51:17 UTC 2025","","main-web/pet/pet-normal-flow.spec.ts","",""
"","26178","accident-normal-flow-no-tax-deduction","Mobile Chrome","Fri Oct 03 03:45:29 UTC 2025","failed","Fri Oct 03 03:45:55 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","58935","Home-NormalFlow-Fullvalue","Mobile Chrome","Fri Oct 03 03:48:39 UTC 2025","failed","Fri Oct 03 03:49:38 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","70407","health-normal-flow-with-tax-deduction","Mobile Chrome","Fri Oct 03 03:45:56 UTC 2025","broken","Fri Oct 03 03:47:06 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","62130","health-normal-flow-no-tax-deduction","Mobile Chrome","Fri Oct 03 03:47:07 UTC 2025","passed","Fri Oct 03 03:48:09 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","28449","Motor-NormalFlow","Mobile Chrome","Fri Oct 03 03:49:38 UTC 2025","failed","Fri Oct 03 03:50:07 UTC 2025","","main-web/motor/normal-flow.spec.ts","",""
"","28997","travel-normal-ในประเทศ-รายเที่ยว-เครื่องบิน 1 คน","Mobile Chrome","Fri Oct 03 03:51:18 UTC 2025","failed","Fri Oct 03 03:51:47 UTC 2025","","main-web/travel/travel-normal-flow.spec.ts","",""
"","80057","accident-normal-flow-with-tax-deduction","Mobile Chrome","Fri Oct 03 03:44:07 UTC 2025","broken","Fri Oct 03 03:45:27 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","29090","Home-NormalFlow-FirstLost","Mobile Chrome","Fri Oct 03 03:48:09 UTC 2025","failed","Fri Oct 03 03:48:38 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","26798","travel-normal-ต่างประเทศ-รายเที่ยว-เครื่องบิน 2 คน","Mobile Chrome","Fri Oct 03 03:51:47 UTC 2025","failed","Fri Oct 03 03:52:14 UTC 2025","","main-web/travel/travel-normal-flow.spec.ts","",""
