"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","62708","Home-NormalFlow-Fullvalue","Mobile Chrome","2026-02-03","failed","2026-02-03","","main-web/home/home-normal-flow.spec.ts","",""
"","71521","health-normal-flow-with-tax-deduction","Mobile Chrome","2026-02-03","broken","2026-02-03","","main-web/health/health-normal-flow.spec.ts","",""
"","27666","travel-normal-ในประเทศ-รายเที่ยว-เครื่องบิน 1 คน","Mobile Chrome","2026-02-03","failed","2026-02-03","","main-web/travel/travel-normal-flow.spec.ts","",""
"","71830","health-normal-flow-no-tax-deduction","Mobile Chrome","2026-02-03","broken","2026-02-03","","main-web/health/health-normal-flow.spec.ts","",""
"","71728","accident-normal-flow-no-tax-deduction","Mobile Chrome","2026-02-03","broken","2026-02-03","","main-web/accident/accident-normal-flow.spec.ts","",""
"","71573","accident-normal-flow-with-tax-deduction","Mobile Chrome","2026-02-03","broken","2026-02-03","","main-web/accident/accident-normal-flow.spec.ts","",""
"","28013","travel-normal-ต่างประเทศ-รายเที่ยว-เครื่องบิน 2 คน","Mobile Chrome","2026-02-03","failed","2026-02-03","","main-web/travel/travel-normal-flow.spec.ts","",""
"","65805","Home-NormalFlow-FirstLost","Mobile Chrome","2026-02-03","failed","2026-02-03","","main-web/home/home-normal-flow.spec.ts","",""
"","28799","campaign-home-flow","Mobile Chrome","2026-02-03","failed","2026-02-03","","main-web/campaign/motor/motor-campaign-flow.spec.ts","",""
"","58114","pet-normal-flow","Mobile Chrome","2026-02-03","failed","2026-02-03","","main-web/pet/pet-normal-flow.spec.ts","",""
