"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","64223","travel-normal-ในประเทศ-รายเที่ยว-เครื่องบิน 1 คน","Mobile Chrome","Tue Sep 23 06:22:34 UTC 2025","passed","Tue Sep 23 06:23:38 UTC 2025","","main-web/travel/travel-normal-flow.spec.ts","",""
"","25420","Motor-NormalFlow","Mobile Chrome","Tue Sep 23 06:21:01 UTC 2025","failed","Tue Sep 23 06:21:27 UTC 2025","","main-web/motor/normal-flow.spec.ts","",""
"","48840","Home-NormalFlow-FirstLost","Mobile Chrome","Tue Sep 23 06:19:12 UTC 2025","failed","Tue Sep 23 06:20:01 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","70179","travel-normal-ต่างประเทศ-รายเที่ยว-เครื่องบิน 2 คน","Mobile Chrome","Tue Sep 23 06:23:38 UTC 2025","broken","Tue Sep 23 06:24:48 UTC 2025","","main-web/travel/travel-normal-flow.spec.ts","",""
"","56057","health-normal-flow-no-tax-deduction","Mobile Chrome","Tue Sep 23 06:18:16 UTC 2025","passed","Tue Sep 23 06:19:12 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","58768","Home-NormalFlow-Fullvalue","Mobile Chrome","Tue Sep 23 06:20:02 UTC 2025","failed","Tue Sep 23 06:21:00 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","73302","accident-normal-flow-with-tax-deduction","Mobile Chrome","Tue Sep 23 06:14:58 UTC 2025","broken","Tue Sep 23 06:16:11 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","55572","accident-normal-flow-no-tax-deduction","Mobile Chrome","Tue Sep 23 06:16:13 UTC 2025","passed","Tue Sep 23 06:17:08 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","66104","pet-normal-flow","Mobile Chrome","Tue Sep 23 06:21:27 UTC 2025","passed","Tue Sep 23 06:22:34 UTC 2025","","main-web/pet/pet-normal-flow.spec.ts","",""
"","67712","health-normal-flow-with-tax-deduction","Mobile Chrome","Tue Sep 23 06:17:08 UTC 2025","passed","Tue Sep 23 06:18:16 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
