"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","66227","health-normal-flow-no-tax-deduction","Mobile Safari","Mon Aug 18 08:32:38 UTC 2025","failed","Mon Aug 18 08:33:45 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","52315","health-normal-flow-no-tax-deduction","Desktop - chromium","Mon Aug 18 08:37:02 UTC 2025","failed","Mon Aug 18 08:37:54 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","39212","accident-normal-flow-with-tax-deduction","Mobile Safari","Mon Aug 18 08:30:15 UTC 2025","failed","Mon Aug 18 08:30:54 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","32332","Home-NormalFlow-FirstLost","Desktop - chromium","Mon Aug 18 08:37:55 UTC 2025","failed","Mon Aug 18 08:38:27 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","4641","Home-NormalFlow-FirstLost","Mobile Safari","Mon Aug 18 08:33:45 UTC 2025","failed","Mon Aug 18 08:33:50 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","42821","accident-normal-flow-with-tax-deduction","Mobile Chrome","Mon Aug 18 08:25:25 UTC 2025","failed","Mon Aug 18 08:26:07 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","31546","accident-normal-flow-no-tax-deduction","Mobile Safari","Mon Aug 18 08:30:58 UTC 2025","failed","Mon Aug 18 08:31:30 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","13811","Motor-NormalFlow","Mobile Chrome","Mon Aug 18 08:29:31 UTC 2025","failed","Mon Aug 18 08:29:44 UTC 2025","","main-web/motor/normal-flow.spec.ts","",""
"","29349","travel-normal-flow","Mobile Chrome","Mon Aug 18 08:29:45 UTC 2025","failed","Mon Aug 18 08:30:14 UTC 2025","","main-web/travel/travel-normal-flow.spec.ts","",""
"","43168","accident-normal-flow-no-tax-deduction","Mobile Chrome","Mon Aug 18 08:26:08 UTC 2025","failed","Mon Aug 18 08:26:51 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","54790","health-normal-flow-with-tax-deduction","Desktop - chromium","Mon Aug 18 08:36:06 UTC 2025","failed","Mon Aug 18 08:37:01 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","4337","Home-NormalFlow-Fullvalue","Mobile Safari","Mon Aug 18 08:33:51 UTC 2025","failed","Mon Aug 18 08:33:55 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","13307","Motor-NormalFlow","Desktop - Google Chrome","Mon Aug 18 08:24:40 UTC 2025","failed","Mon Aug 18 08:24:53 UTC 2025","","main-web/motor/normal-flow.spec.ts","",""
"","56486","accident-normal-flow-with-tax-deduction","Desktop - chromium","Mon Aug 18 08:34:41 UTC 2025","failed","Mon Aug 18 08:35:38 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","54079","health-normal-flow-with-tax-deduction","Desktop - Google Chrome","Mon Aug 18 08:22:20 UTC 2025","failed","Mon Aug 18 08:23:14 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","28456","accident-normal-flow-no-tax-deduction","Desktop - Google Chrome","Mon Aug 18 08:21:50 UTC 2025","failed","Mon Aug 18 08:22:19 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","27301","accident-normal-flow-no-tax-deduction","Desktop - chromium","Mon Aug 18 08:35:38 UTC 2025","failed","Mon Aug 18 08:36:06 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","67106","health-normal-flow-with-tax-deduction","Mobile Safari","Mon Aug 18 08:31:31 UTC 2025","failed","Mon Aug 18 08:32:38 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","26377","health-normal-flow-no-tax-deduction","Desktop - Google Chrome","Mon Aug 18 08:23:14 UTC 2025","failed","Mon Aug 18 08:23:41 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","13592","Motor-NormalFlow","Mobile Safari","Mon Aug 18 08:33:56 UTC 2025","failed","Mon Aug 18 08:34:10 UTC 2025","","main-web/motor/normal-flow.spec.ts","",""
"","44309","health-normal-flow-no-tax-deduction","Mobile Chrome","Mon Aug 18 08:27:40 UTC 2025","failed","Mon Aug 18 08:28:24 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","46889","health-normal-flow-with-tax-deduction","Mobile Chrome","Mon Aug 18 08:26:52 UTC 2025","failed","Mon Aug 18 08:27:39 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","21899","Home-NormalFlow-Fullvalue","Desktop - Google Chrome","Mon Aug 18 08:24:17 UTC 2025","failed","Mon Aug 18 08:24:39 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","32469","Home-NormalFlow-Fullvalue","Mobile Chrome","Mon Aug 18 08:28:57 UTC 2025","failed","Mon Aug 18 08:29:30 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","31780","accident-normal-flow-with-tax-deduction","Desktop - Google Chrome","Mon Aug 18 08:21:13 UTC 2025","failed","Mon Aug 18 08:21:45 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","29528","travel-normal-flow","Desktop - Google Chrome","Mon Aug 18 08:24:54 UTC 2025","failed","Mon Aug 18 08:25:24 UTC 2025","","main-web/travel/travel-normal-flow.spec.ts","",""
"","29899","travel-normal-flow","Mobile Safari","Mon Aug 18 08:34:10 UTC 2025","failed","Mon Aug 18 08:34:40 UTC 2025","","main-web/travel/travel-normal-flow.spec.ts","",""
"","31862","Home-NormalFlow-FirstLost","Mobile Chrome","Mon Aug 18 08:28:25 UTC 2025","failed","Mon Aug 18 08:28:57 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","34680","Home-NormalFlow-FirstLost","Desktop - Google Chrome","Mon Aug 18 08:23:42 UTC 2025","failed","Mon Aug 18 08:24:16 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
