"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","64003","pet-normal-flow","Mobile Chrome","2026-02-09","failed","2026-02-09","","main-web/pet/pet-normal-flow.spec.ts","",""
"","33834","health-normal-flow-with-tax-deduction","Mobile Chrome","2026-02-09","failed","2026-02-09","","main-web/health/health-normal-flow.spec.ts","",""
"","75226","accident-normal-flow-no-tax-deduction","Mobile Chrome","2026-02-09","failed","2026-02-09","","main-web/accident/accident-normal-flow.spec.ts","",""
"","77218","accident-normal-flow-with-tax-deduction","Mobile Chrome","2026-02-09","failed","2026-02-09","","main-web/accident/accident-normal-flow.spec.ts","",""
"","27179","travel-normal-ในประเทศ-รายเที่ยว-เครื่องบิน 1 คน","Mobile Chrome","2026-02-09","failed","2026-02-09","","main-web/travel/travel-normal-flow.spec.ts","",""
"","16118","travel-normal-ต่างประเทศ-รายเที่ยว-เครื่องบิน 2 คน","Mobile Chrome","2026-02-09","failed","2026-02-09","","main-web/travel/travel-normal-flow.spec.ts","",""
"","3715","campaign-home-flow","Mobile Chrome","2026-02-09","failed","2026-02-09","","main-web/campaign/motor/motor-campaign-flow.spec.ts","",""
"","86135","health-normal-flow-no-tax-deduction","Mobile Chrome","2026-02-09","failed","2026-02-09","","main-web/health/health-normal-flow.spec.ts","",""
"","68741","Home-NormalFlow-FirstLost","Mobile Chrome","2026-02-09","failed","2026-02-09","","main-web/home/home-normal-flow.spec.ts","",""
"","58346","Home-NormalFlow-Fullvalue","Mobile Chrome","2026-02-09","failed","2026-02-09","","main-web/home/home-normal-flow.spec.ts","",""
