"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","15773","accident-normal-flow-no-tax-deduction","Mobile Chrome","Wed Oct 22 09:35:11 UTC 2025","failed","Wed Oct 22 09:35:27 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","12666","campaign-home-flow","Mobile Chrome","Wed Oct 22 09:35:28 UTC 2025","passed","Wed Oct 22 09:35:40 UTC 2025","","main-web/campaign/motor/motor-campaign-flow.spec.ts","",""
"","17206","accident-normal-flow-with-tax-deduction","Mobile Chrome","Wed Oct 22 09:34:52 UTC 2025","failed","Wed Oct 22 09:35:09 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","60281","Home-NormalFlow-Fullvalue","Mobile Chrome","Wed Oct 22 09:38:16 UTC 2025","failed","Wed Oct 22 09:39:16 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","26973","Motor-NormalFlow","Mobile Chrome","Wed Oct 22 09:39:17 UTC 2025","failed","Wed Oct 22 09:39:44 UTC 2025","","main-web/motor/motor-normal-flow.spec.ts","",""
"","48353","Home-NormalFlow-FirstLost","Mobile Chrome","Wed Oct 22 09:37:27 UTC 2025","failed","Wed Oct 22 09:38:15 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","54020","health-normal-flow-with-tax-deduction","Mobile Chrome","Wed Oct 22 09:35:40 UTC 2025","passed","Wed Oct 22 09:36:34 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","18532","travel-normal-ในประเทศ-รายเที่ยว-เครื่องบิน 1 คน","Mobile Chrome","Wed Oct 22 09:39:56 UTC 2025","failed","Wed Oct 22 09:40:15 UTC 2025","","main-web/travel/travel-normal-flow.spec.ts","",""
"","26650","travel-normal-ต่างประเทศ-รายเที่ยว-เครื่องบิน 2 คน","Mobile Chrome","Wed Oct 22 09:40:16 UTC 2025","failed","Wed Oct 22 09:40:42 UTC 2025","","main-web/travel/travel-normal-flow.spec.ts","",""
"","52624","health-normal-flow-no-tax-deduction","Mobile Chrome","Wed Oct 22 09:36:34 UTC 2025","passed","Wed Oct 22 09:37:27 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","10277","pet-normal-flow","Mobile Chrome","Wed Oct 22 09:39:45 UTC 2025","failed","Wed Oct 22 09:39:55 UTC 2025","","main-web/pet/pet-normal-flow.spec.ts","",""
