"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","59701","travel-normal-ในประเทศ-รายเที่ยว-เครื่องบิน-1คน","Mobile Chrome","2026-04-29","failed","2026-04-29","","main-web/travel/travel-normal-flow.spec.ts","",""
"","78410","Home-NormalFlow-FirstLost","Mobile Chrome","2026-04-29","failed","2026-04-29","","main-web/home/home-normal-flow.spec.ts","",""
"","59733","travel-normal-ในประเทศ-รายเที่ยว-เครื่องบิน 1 คน","Mobile Chrome","2026-04-29","failed","2026-04-29","","main-web/travel/travel-normal-flow.spec.ts","",""
"","36118","travel-normal-ต่างประเทศ-รายเที่ยว-เครื่องบิน 2 คน","Mobile Chrome","2026-04-29","failed","2026-04-29","","main-web/travel/travel-normal-flow.spec.ts","",""
"","54061","accident-flow1-droplead","Mobile Chrome","2026-04-29","failed","2026-04-29","Accident-Flow1","main-web/accident/accident-flow1.spec.ts","",""
"","44896","accident-flow4-droplead","Mobile Chrome","2026-04-29","failed","2026-04-29","Accident-Flow4","main-web/accident/accident-flow4.spec.ts","",""
"","22826","pet-normal-flow","Mobile Chrome","2026-04-29","failed","2026-04-29","","main-web/pet/pet-normal-flow.spec.ts","",""
"","46594","accident-flow3-droplead","Mobile Chrome","2026-04-29","failed","2026-04-29","Accident-Flow3","main-web/accident/accident-flow3.spec.ts","",""
"","77927","Home-NormalFlow-Fullvalue","Mobile Chrome","2026-04-29","failed","2026-04-29","","main-web/home/home-normal-flow.spec.ts","",""
"","27173","health-normal-flow-with-tax-deduction","Mobile Chrome","2026-04-29","failed","2026-04-29","","main-web/health/health-normal-flow.spec.ts","",""
"","59225","travel-normal-ต่างประเทศ-รายเที่ยว-America-3คน","Mobile Chrome","2026-04-29","failed","2026-04-29","","main-web/travel/travel-normal-flow.spec.ts","",""
"","67297","accident-normal-flow-no-tax-deduction","Mobile Chrome","2026-04-29","failed","2026-04-29","","main-web/accident/accident-normal-flow.spec.ts","",""
"","5008","campaign-home-flow","Mobile Chrome","2026-04-29","failed","2026-04-29","","main-web/campaign/motor/motor-campaign-flow.spec.ts","",""
"","57050","accident-normal-flow-with-tax-deduction","Mobile Chrome","2026-04-29","failed","2026-04-29","","main-web/accident/accident-normal-flow.spec.ts","",""
"","65203","travel-normal-ต่างประเทศ-รายปี-WorldWide-6คน","Mobile Chrome","2026-04-29","failed","2026-04-29","","main-web/travel/travel-normal-flow.spec.ts","",""
"","67843","travel-normal-ต่างประเทศ-รายเที่ยว-ญี่ปุ่น-2คน","Mobile Chrome","2026-04-29","failed","2026-04-29","","main-web/travel/travel-normal-flow.spec.ts","",""
"","45589","accident-flow2-droplead","Mobile Chrome","2026-04-29","failed","2026-04-29","Accident-Flow2","main-web/accident/accident-flow2.spec.ts","",""
"","25858","health-normal-flow-no-tax-deduction","Mobile Chrome","2026-04-29","failed","2026-04-29","","main-web/health/health-normal-flow.spec.ts","",""
