"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","48420","accident-normal-flow-with-tax-deduction","Mobile Chrome","2026-04-02","failed","2026-04-02","","main-web/accident/accident-normal-flow.spec.ts","",""
"","21117","pet-normal-flow","Mobile Chrome","2026-04-02","failed","2026-04-02","","main-web/pet/pet-normal-flow.spec.ts","",""
"","72695","health-normal-flow-with-tax-deduction","Mobile Chrome","2026-04-02","failed","2026-04-02","","main-web/health/health-normal-flow.spec.ts","",""
"","62510","health-normal-flow-no-tax-deduction","Mobile Chrome","2026-04-02","failed","2026-04-02","","main-web/health/health-normal-flow.spec.ts","",""
"","4483","campaign-home-flow","Mobile Chrome","2026-04-02","failed","2026-04-02","","main-web/campaign/motor/motor-campaign-flow.spec.ts","",""
"","75141","travel-normal-ต่างประเทศ-รายเที่ยว-เครื่องบิน 2 คน","Mobile Chrome","2026-04-02","failed","2026-04-02","","main-web/travel/travel-normal-flow.spec.ts","",""
"","49710","accident-normal-flow-no-tax-deduction","Mobile Chrome","2026-04-02","failed","2026-04-02","","main-web/accident/accident-normal-flow.spec.ts","",""
"","65439","Home-NormalFlow-FirstLost","Mobile Chrome","2026-04-02","failed","2026-04-02","","main-web/home/home-normal-flow.spec.ts","",""
"","68140","travel-normal-ในประเทศ-รายเที่ยว-เครื่องบิน 1 คน","Mobile Chrome","2026-04-02","failed","2026-04-02","","main-web/travel/travel-normal-flow.spec.ts","",""
"","65559","Home-NormalFlow-Fullvalue","Mobile Chrome","2026-04-02","failed","2026-04-02","","main-web/home/home-normal-flow.spec.ts","",""
