"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","55386","health-normal-flow-no-tax-deduction","Desktop - Google Chrome","Mon Aug 18 08:40:28 UTC 2025","failed","Mon Aug 18 08:41:23 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","33212","Home-NormalFlow-Fullvalue","Desktop - firefox","Mon Aug 18 09:08:14 UTC 2025","failed","Mon Aug 18 09:08:47 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","40540","health-normal-flow-with-tax-deduction","Desktop - Google Chrome","Mon Aug 18 08:39:46 UTC 2025","failed","Mon Aug 18 08:40:27 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","21470","travel-normal-flow","Desktop - safari","Mon Aug 18 08:58:39 UTC 2025","failed","Mon Aug 18 08:59:01 UTC 2025","","main-web/travel/travel-normal-flow.spec.ts","",""
"","33510","Home-NormalFlow-FirstLost","Desktop - Microsoft Edge","Mon Aug 18 09:02:21 UTC 2025","failed","Mon Aug 18 09:02:55 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","31467","Home-NormalFlow-FirstLost","Desktop - chromium","Mon Aug 18 08:53:54 UTC 2025","failed","Mon Aug 18 08:54:25 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","40938","health-normal-flow-with-tax-deduction","Desktop - Microsoft Edge","Mon Aug 18 09:00:47 UTC 2025","failed","Mon Aug 18 09:01:28 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","5705","Home-NormalFlow-Fullvalue","Mobile Safari","Mon Aug 18 08:49:37 UTC 2025","failed","Mon Aug 18 08:49:43 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","31636","accident-normal-flow-no-tax-deduction","Desktop - Google Chrome","Mon Aug 18 08:39:14 UTC 2025","failed","Mon Aug 18 08:39:46 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","53500","health-normal-flow-with-tax-deduction","Mobile Chrome","Mon Aug 18 08:43:49 UTC 2025","failed","Mon Aug 18 08:44:43 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","16780","accident-normal-flow-with-tax-deduction","Mobile Chrome","Mon Aug 18 08:43:17 UTC 2025","failed","Mon Aug 18 08:43:33 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","50663","health-normal-flow-with-tax-deduction","Desktop - chromium","Mon Aug 18 08:52:12 UTC 2025","failed","Mon Aug 18 08:53:03 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","16657","travel-normal-flow","Desktop - chromium","Mon Aug 18 08:55:11 UTC 2025","failed","Mon Aug 18 08:55:27 UTC 2025","","main-web/travel/travel-normal-flow.spec.ts","",""
"","39820","accident-normal-flow-no-tax-deduction","Desktop - safari","Mon Aug 18 08:56:10 UTC 2025","failed","Mon Aug 18 08:56:49 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","49784","accident-normal-flow-no-tax-deduction","Desktop - Microsoft Edge","Mon Aug 18 08:59:57 UTC 2025","failed","Mon Aug 18 09:00:46 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","16167","Motor-NormalFlow","Desktop - Google Chrome","Mon Aug 18 08:42:32 UTC 2025","failed","Mon Aug 18 08:42:48 UTC 2025","","main-web/motor/normal-flow.spec.ts","",""
"","28208","travel-normal-flow","Desktop - Microsoft Edge","Mon Aug 18 09:03:43 UTC 2025","failed","Mon Aug 18 09:04:11 UTC 2025","","main-web/travel/travel-normal-flow.spec.ts","",""
"","29677","travel-normal-flow","Mobile Safari","Mon Aug 18 08:49:57 UTC 2025","failed","Mon Aug 18 08:50:27 UTC 2025","","main-web/travel/travel-normal-flow.spec.ts","",""
"","12715","Motor-NormalFlow","Desktop - chromium","Mon Aug 18 08:54:57 UTC 2025","failed","Mon Aug 18 08:55:10 UTC 2025","","main-web/motor/normal-flow.spec.ts","",""
"","20343","Home-NormalFlow-Fullvalue","Mobile Chrome","Mon Aug 18 08:45:49 UTC 2025","failed","Mon Aug 18 08:46:10 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","14636","accident-normal-flow-no-tax-deduction","Mobile Chrome","Mon Aug 18 08:43:34 UTC 2025","failed","Mon Aug 18 08:43:49 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","13011","Motor-NormalFlow","Mobile Safari","Mon Aug 18 08:49:43 UTC 2025","failed","Mon Aug 18 08:49:56 UTC 2025","","main-web/motor/normal-flow.spec.ts","",""
"","30597","Home-NormalFlow-Fullvalue","Desktop - chromium","Mon Aug 18 08:54:26 UTC 2025","failed","Mon Aug 18 08:54:56 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","41865","health-normal-flow-with-tax-deduction","Desktop - firefox","Mon Aug 18 09:06:02 UTC 2025","failed","Mon Aug 18 09:06:43 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","40984","accident-normal-flow-with-tax-deduction","Desktop - safari","Mon Aug 18 08:55:28 UTC 2025","failed","Mon Aug 18 08:56:09 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","14511","Motor-NormalFlow","Desktop - firefox","Mon Aug 18 09:08:49 UTC 2025","failed","Mon Aug 18 09:09:03 UTC 2025","","main-web/motor/normal-flow.spec.ts","",""
"","63643","accident-normal-flow-with-tax-deduction","Desktop - chromium","Mon Aug 18 08:50:28 UTC 2025","passed","Mon Aug 18 08:51:31 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","20667","health-normal-flow-no-tax-deduction","Desktop - safari","Mon Aug 18 08:57:13 UTC 2025","failed","Mon Aug 18 08:57:34 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","31587","Home-NormalFlow-Fullvalue","Desktop - Google Chrome","Mon Aug 18 08:41:59 UTC 2025","failed","Mon Aug 18 08:42:31 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","23430","Home-NormalFlow-FirstLost","Mobile Chrome","Mon Aug 18 08:45:25 UTC 2025","failed","Mon Aug 18 08:45:49 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","13130","Motor-NormalFlow","Desktop - Microsoft Edge","Mon Aug 18 09:03:29 UTC 2025","failed","Mon Aug 18 09:03:42 UTC 2025","","main-web/motor/normal-flow.spec.ts","",""
"","46528","health-normal-flow-with-tax-deduction","Mobile Safari","Mon Aug 18 08:47:55 UTC 2025","failed","Mon Aug 18 08:48:42 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","54515","accident-normal-flow-with-tax-deduction","Desktop - firefox","Mon Aug 18 09:04:12 UTC 2025","failed","Mon Aug 18 09:05:07 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","42738","accident-normal-flow-with-tax-deduction","Desktop - Microsoft Edge","Mon Aug 18 08:59:02 UTC 2025","failed","Mon Aug 18 08:59:44 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","49286","health-normal-flow-no-tax-deduction","Desktop - chromium","Mon Aug 18 08:53:04 UTC 2025","failed","Mon Aug 18 08:53:53 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","17661","Home-NormalFlow-Fullvalue","Desktop - safari","Mon Aug 18 08:58:05 UTC 2025","failed","Mon Aug 18 08:58:23 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","47279","health-normal-flow-no-tax-deduction","Mobile Safari","Mon Aug 18 08:48:43 UTC 2025","failed","Mon Aug 18 08:49:30 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","21829","health-normal-flow-with-tax-deduction","Desktop - safari","Mon Aug 18 08:56:50 UTC 2025","failed","Mon Aug 18 08:57:12 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","31917","accident-normal-flow-with-tax-deduction","Mobile Safari","Mon Aug 18 08:46:52 UTC 2025","failed","Mon Aug 18 08:47:24 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","28952","accident-normal-flow-no-tax-deduction","Mobile Safari","Mon Aug 18 08:47:26 UTC 2025","failed","Mon Aug 18 08:47:55 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","40827","health-normal-flow-no-tax-deduction","Mobile Chrome","Mon Aug 18 08:44:44 UTC 2025","failed","Mon Aug 18 08:45:25 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","12799","Motor-NormalFlow","Mobile Chrome","Mon Aug 18 08:46:11 UTC 2025","failed","Mon Aug 18 08:46:23 UTC 2025","","main-web/motor/normal-flow.spec.ts","",""
"","33120","Home-NormalFlow-FirstLost","Desktop - firefox","Mon Aug 18 09:07:39 UTC 2025","failed","Mon Aug 18 09:08:12 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
