"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","28181","Motor-NormalFlow","Mobile Chrome","Wed Sep 17 10:50:48 UTC 2025","failed","Wed Sep 17 10:51:16 UTC 2025","","main-web/motor/normal-flow.spec.ts","",""
"","15785","accident-normal-flow-no-tax-deduction","Mobile Chrome","Wed Sep 17 10:46:37 UTC 2025","failed","Wed Sep 17 10:46:53 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","59265","pet-normal-flow","Mobile Chrome","Wed Sep 17 10:51:16 UTC 2025","passed","Wed Sep 17 10:52:16 UTC 2025","","main-web/pet/pet-normal-flow.spec.ts","",""
"","18545","travel-normal-ในประเทศ-รายเที่ยว-เครื่องบิน 1 คน","Mobile Chrome","Wed Sep 17 10:52:16 UTC 2025","failed","Wed Sep 17 10:52:34 UTC 2025","","main-web/travel/travel-normal-flow.spec.ts","",""
"","58849","Home-NormalFlow-Fullvalue","Mobile Chrome","Wed Sep 17 10:49:48 UTC 2025","failed","Wed Sep 17 10:50:47 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","52977","health-normal-flow-with-tax-deduction","Mobile Chrome","Wed Sep 17 10:46:54 UTC 2025","passed","Wed Sep 17 10:47:47 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","31858","travel-normal-ต่างประเทศ-รายเที่ยว-เครื่องบิน 2 คน","Mobile Chrome","Wed Sep 17 10:52:35 UTC 2025","failed","Wed Sep 17 10:53:07 UTC 2025","","main-web/travel/travel-normal-flow.spec.ts","",""
"","57951","Home-NormalFlow-FirstLost","Mobile Chrome","Wed Sep 17 10:48:49 UTC 2025","failed","Wed Sep 17 10:49:47 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","70396","accident-normal-flow-with-tax-deduction","Mobile Chrome","Wed Sep 17 10:45:26 UTC 2025","broken","Wed Sep 17 10:46:36 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","62637","health-normal-flow-no-tax-deduction","Mobile Chrome","Wed Sep 17 10:47:47 UTC 2025","passed","Wed Sep 17 10:48:49 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
