"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","60918","Home-NormalFlow-FirstLost","Mobile Chrome","Tue Sep 30 18:46:54 UTC 2025","failed","Tue Sep 30 18:47:55 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","60488","health-normal-flow-with-tax-deduction","Mobile Chrome","Tue Sep 30 18:45:05 UTC 2025","failed","Tue Sep 30 18:46:06 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","47325","health-normal-flow-no-tax-deduction","Mobile Chrome","Tue Sep 30 18:46:06 UTC 2025","failed","Tue Sep 30 18:46:54 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","65270","travel-normal-ต่างประเทศ-รายเที่ยว-เครื่องบิน 2 คน","Mobile Chrome","Tue Sep 30 18:51:18 UTC 2025","failed","Tue Sep 30 18:52:23 UTC 2025","","main-web/travel/travel-normal-flow.spec.ts","",""
"","67184","travel-normal-ในประเทศ-รายเที่ยว-เครื่องบิน 1 คน","Mobile Chrome","Tue Sep 30 18:50:10 UTC 2025","failed","Tue Sep 30 18:51:17 UTC 2025","","main-web/travel/travel-normal-flow.spec.ts","",""
"","53561","pet-normal-flow","Mobile Chrome","Tue Sep 30 18:49:16 UTC 2025","failed","Tue Sep 30 18:50:09 UTC 2025","","main-web/pet/pet-normal-flow.spec.ts","",""
"","23586","accident-normal-flow-no-tax-deduction","Mobile Chrome","Tue Sep 30 18:44:41 UTC 2025","failed","Tue Sep 30 18:45:04 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","27752","Motor-NormalFlow","Mobile Chrome","Tue Sep 30 18:48:47 UTC 2025","failed","Tue Sep 30 18:49:15 UTC 2025","","main-web/motor/normal-flow.spec.ts","",""
"","18676","accident-normal-flow-with-tax-deduction","Mobile Chrome","Tue Sep 30 18:44:21 UTC 2025","failed","Tue Sep 30 18:44:39 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","50325","Home-NormalFlow-Fullvalue","Mobile Chrome","Tue Sep 30 18:47:56 UTC 2025","failed","Tue Sep 30 18:48:46 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
