"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","26507","travel-normal-ต่างประเทศ-รายเที่ยว-เครื่องบิน 2 คน","Mobile Chrome","Thu Oct 02 06:52:45 UTC 2025","failed","Thu Oct 02 06:53:11 UTC 2025","","main-web/travel/travel-normal-flow.spec.ts","",""
"","61782","health-normal-flow-no-tax-deduction","Mobile Chrome","Thu Oct 02 06:47:51 UTC 2025","passed","Thu Oct 02 06:48:53 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","15990","accident-normal-flow-no-tax-deduction","Mobile Chrome","Thu Oct 02 06:46:38 UTC 2025","failed","Thu Oct 02 06:46:54 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","21531","accident-normal-flow-with-tax-deduction","Mobile Chrome","Thu Oct 02 06:46:15 UTC 2025","failed","Thu Oct 02 06:46:37 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","58494","Home-NormalFlow-Fullvalue","Mobile Chrome","Thu Oct 02 06:49:52 UTC 2025","failed","Thu Oct 02 06:50:51 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","17233","travel-normal-ในประเทศ-รายเที่ยว-เครื่องบิน 1 คน","Mobile Chrome","Thu Oct 02 06:52:27 UTC 2025","failed","Thu Oct 02 06:52:44 UTC 2025","","main-web/travel/travel-normal-flow.spec.ts","",""
"","58043","Home-NormalFlow-FirstLost","Mobile Chrome","Thu Oct 02 06:48:53 UTC 2025","failed","Thu Oct 02 06:49:51 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","56792","health-normal-flow-with-tax-deduction","Mobile Chrome","Thu Oct 02 06:46:55 UTC 2025","passed","Thu Oct 02 06:47:51 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","28360","Motor-NormalFlow","Mobile Chrome","Thu Oct 02 06:50:51 UTC 2025","failed","Thu Oct 02 06:51:20 UTC 2025","","main-web/motor/normal-flow.spec.ts","",""
"","66230","pet-normal-flow","Mobile Chrome","Thu Oct 02 06:51:20 UTC 2025","passed","Thu Oct 02 06:52:27 UTC 2025","","main-web/pet/pet-normal-flow.spec.ts","",""
