"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","59677","Home-NormalFlow-Fullvalue","Mobile Chrome","Mon Sep 29 06:13:02 UTC 2025","failed","Mon Sep 29 06:14:01 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","28454","Motor-NormalFlow","Mobile Chrome","Mon Sep 29 06:14:02 UTC 2025","failed","Mon Sep 29 06:14:31 UTC 2025","","main-web/motor/normal-flow.spec.ts","",""
"","59285","accident-normal-flow-with-tax-deduction","Mobile Chrome","Mon Sep 29 06:07:56 UTC 2025","passed","Mon Sep 29 06:08:55 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","61635","accident-normal-flow-no-tax-deduction","Mobile Chrome","Mon Sep 29 06:08:55 UTC 2025","passed","Mon Sep 29 06:09:57 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","58288","Home-NormalFlow-FirstLost","Mobile Chrome","Mon Sep 29 06:12:03 UTC 2025","failed","Mon Sep 29 06:13:01 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","55144","pet-normal-flow","Mobile Chrome","Mon Sep 29 06:14:31 UTC 2025","passed","Mon Sep 29 06:15:27 UTC 2025","","main-web/pet/pet-normal-flow.spec.ts","",""
"","62240","health-normal-flow-no-tax-deduction","Mobile Chrome","Mon Sep 29 06:11:01 UTC 2025","passed","Mon Sep 29 06:12:03 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","63606","health-normal-flow-with-tax-deduction","Mobile Chrome","Mon Sep 29 06:09:57 UTC 2025","passed","Mon Sep 29 06:11:01 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","30263","travel-normal-ในประเทศ-รายเที่ยว-เครื่องบิน 1 คน","Mobile Chrome","Mon Sep 29 06:15:27 UTC 2025","failed","Mon Sep 29 06:15:57 UTC 2025","","main-web/travel/travel-normal-flow.spec.ts","",""
"","71162","travel-normal-ต่างประเทศ-รายเที่ยว-เครื่องบิน 2 คน","Mobile Chrome","Mon Sep 29 06:15:58 UTC 2025","broken","Mon Sep 29 06:17:09 UTC 2025","","main-web/travel/travel-normal-flow.spec.ts","",""
