"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","42687","health-normal-flow-with-tax-deduction","Desktop - chromium","Thu Aug 14 02:27:11 UTC 2025","failed","Thu Aug 14 02:27:53 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","31237","Home-NormalFlow-Fullvalue","Desktop - chromium","Thu Aug 14 02:29:19 UTC 2025","failed","Thu Aug 14 02:29:50 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","59802","health-normal-flow-with-tax-deduction","Mobile Safari","Thu Aug 14 02:23:19 UTC 2025","failed","Thu Aug 14 02:24:19 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","28289","travel-normal-flow","Mobile Safari","Thu Aug 14 02:25:25 UTC 2025","failed","Thu Aug 14 02:25:53 UTC 2025","","main-web/travel/travel-normal-flow.spec.ts","",""
"","38224","accident-normal-flow-no-tax-deduction","Desktop - Google Chrome","Thu Aug 14 02:12:55 UTC 2025","failed","Thu Aug 14 02:13:34 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","32380","accident-normal-flow-no-tax-deduction","Mobile Safari","Thu Aug 14 02:22:46 UTC 2025","failed","Thu Aug 14 02:23:18 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","30026","travel-normal-flow","Mobile Chrome","Thu Aug 14 02:21:40 UTC 2025","failed","Thu Aug 14 02:22:10 UTC 2025","","main-web/travel/travel-normal-flow.spec.ts","",""
"","5111","Motor-NormalFlow","Mobile Safari","Thu Aug 14 02:25:19 UTC 2025","failed","Thu Aug 14 02:25:24 UTC 2025","","main-web/motor/normal-flow.spec.ts","",""
"","38004","accident-normal-flow-with-tax-deduction","Desktop - chromium","Thu Aug 14 02:25:54 UTC 2025","failed","Thu Aug 14 02:26:32 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","32752","Home-NormalFlow-FirstLost","Desktop - Google Chrome","Thu Aug 14 02:14:33 UTC 2025","failed","Thu Aug 14 02:15:06 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","36919","Motor-NormalFlow","Desktop - Google Chrome","Thu Aug 14 02:15:40 UTC 2025","failed","Thu Aug 14 02:16:17 UTC 2025","","main-web/motor/normal-flow.spec.ts","",""
"","32951","Home-NormalFlow-FirstLost","Desktop - chromium","Thu Aug 14 02:28:45 UTC 2025","failed","Thu Aug 14 02:29:18 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","32287","Motor-NormalFlow","Desktop - chromium","Thu Aug 14 02:29:51 UTC 2025","failed","Thu Aug 14 02:30:23 UTC 2025","","main-web/motor/normal-flow.spec.ts","",""
"","37217","accident-normal-flow-no-tax-deduction","Desktop - chromium","Thu Aug 14 02:26:33 UTC 2025","failed","Thu Aug 14 02:27:10 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","33657","accident-normal-flow-with-tax-deduction","Mobile Safari","Thu Aug 14 02:22:11 UTC 2025","failed","Thu Aug 14 02:22:44 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","29636","travel-normal-flow","Desktop - Google Chrome","Thu Aug 14 02:16:18 UTC 2025","failed","Thu Aug 14 02:16:48 UTC 2025","","main-web/travel/travel-normal-flow.spec.ts","",""
"","18448","accident-normal-flow-with-tax-deduction","Mobile Chrome","Thu Aug 14 02:16:49 UTC 2025","failed","Thu Aug 14 02:17:07 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","4272","Home-NormalFlow-FirstLost","Mobile Safari","Thu Aug 14 02:25:09 UTC 2025","failed","Thu Aug 14 02:25:13 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","32393","Home-NormalFlow-Fullvalue","Desktop - Google Chrome","Thu Aug 14 02:15:07 UTC 2025","failed","Thu Aug 14 02:15:39 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","75261","accident-normal-flow-no-tax-deduction","Mobile Chrome","Thu Aug 14 02:17:08 UTC 2025","failed","Thu Aug 14 02:18:23 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","4199","Home-NormalFlow-Fullvalue","Mobile Safari","Thu Aug 14 02:25:14 UTC 2025","failed","Thu Aug 14 02:25:18 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","33357","accident-normal-flow-with-tax-deduction","Desktop - Google Chrome","Thu Aug 14 02:12:18 UTC 2025","failed","Thu Aug 14 02:12:51 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","30489","Motor-NormalFlow","Mobile Chrome","Thu Aug 14 02:21:09 UTC 2025","failed","Thu Aug 14 02:21:39 UTC 2025","","main-web/motor/normal-flow.spec.ts","",""
"","29300","health-normal-flow-with-tax-deduction","Desktop - Google Chrome","Thu Aug 14 02:13:35 UTC 2025","failed","Thu Aug 14 02:14:04 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","31937","Home-NormalFlow-FirstLost","Mobile Chrome","Thu Aug 14 02:20:12 UTC 2025","failed","Thu Aug 14 02:20:44 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","56376","accident-normal-flow-with-tax-deduction","Desktop - safari","Thu Aug 14 02:30:42 UTC 2025","failed","Thu Aug 14 02:31:38 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","50540","health-normal-flow-no-tax-deduction","Desktop - chromium","Thu Aug 14 02:27:54 UTC 2025","failed","Thu Aug 14 02:28:45 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","53400","health-normal-flow-with-tax-deduction","Mobile Chrome","Thu Aug 14 02:18:24 UTC 2025","failed","Thu Aug 14 02:19:17 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","16964","travel-normal-flow","Desktop - chromium","Thu Aug 14 02:30:24 UTC 2025","failed","Thu Aug 14 02:30:41 UTC 2025","","main-web/travel/travel-normal-flow.spec.ts","",""
"","53356","health-normal-flow-no-tax-deduction","Mobile Chrome","Thu Aug 14 02:19:18 UTC 2025","failed","Thu Aug 14 02:20:11 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","48423","health-normal-flow-no-tax-deduction","Mobile Safari","Thu Aug 14 02:24:20 UTC 2025","failed","Thu Aug 14 02:25:08 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","23589","Home-NormalFlow-Fullvalue","Mobile Chrome","Thu Aug 14 02:20:45 UTC 2025","failed","Thu Aug 14 02:21:08 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","34125","accident-normal-flow-no-tax-deduction","Desktop - safari","Thu Aug 14 02:31:39 UTC 2025","failed","Thu Aug 14 02:32:13 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","27891","health-normal-flow-no-tax-deduction","Desktop - Google Chrome","Thu Aug 14 02:14:05 UTC 2025","failed","Thu Aug 14 02:14:33 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
