"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","67473","travel-normal-ต่างประเทศ-รายเที่ยว-เครื่องบิน 2 คน","Mobile Chrome","Mon Sep 29 04:27:12 UTC 2025","failed","Mon Sep 29 04:28:19 UTC 2025","","main-web/travel/travel-normal-flow.spec.ts","",""
"","47885","Home-NormalFlow-FirstLost","Mobile Chrome","Mon Sep 29 04:23:37 UTC 2025","failed","Mon Sep 29 04:24:25 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","21868","travel-normal-ในประเทศ-รายเที่ยว-เครื่องบิน 1 คน","Mobile Chrome","Mon Sep 29 04:26:49 UTC 2025","failed","Mon Sep 29 04:27:11 UTC 2025","","main-web/travel/travel-normal-flow.spec.ts","",""
"","25828","accident-normal-flow-no-tax-deduction","Mobile Chrome","Mon Sep 29 04:20:58 UTC 2025","failed","Mon Sep 29 04:21:24 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","53349","pet-normal-flow","Mobile Chrome","Mon Sep 29 04:25:56 UTC 2025","passed","Mon Sep 29 04:26:49 UTC 2025","","main-web/pet/pet-normal-flow.spec.ts","",""
"","60187","Home-NormalFlow-Fullvalue","Mobile Chrome","Mon Sep 29 04:24:26 UTC 2025","failed","Mon Sep 29 04:25:26 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","68161","health-normal-flow-no-tax-deduction","Mobile Chrome","Mon Sep 29 04:22:29 UTC 2025","passed","Mon Sep 29 04:23:37 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","70447","accident-normal-flow-with-tax-deduction","Mobile Chrome","Mon Sep 29 04:19:46 UTC 2025","broken","Mon Sep 29 04:20:57 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","64211","health-normal-flow-with-tax-deduction","Mobile Chrome","Mon Sep 29 04:21:25 UTC 2025","passed","Mon Sep 29 04:22:29 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","27807","Motor-NormalFlow","Mobile Chrome","Mon Sep 29 04:25:27 UTC 2025","failed","Mon Sep 29 04:25:55 UTC 2025","","main-web/motor/normal-flow.spec.ts","",""
