"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","70560","travel-normal-ต่างประเทศ-รายเที่ยว-เครื่องบิน 2 คน","Mobile Chrome","Wed Sep 24 06:29:32 UTC 2025","broken","Wed Sep 24 06:30:42 UTC 2025","","main-web/travel/travel-normal-flow.spec.ts","",""
"","64559","health-normal-flow-no-tax-deduction","Mobile Chrome","Wed Sep 24 06:26:07 UTC 2025","failed","Wed Sep 24 06:27:12 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","28319","Motor-NormalFlow","Mobile Chrome","Wed Sep 24 06:28:12 UTC 2025","failed","Wed Sep 24 06:28:40 UTC 2025","","main-web/motor/normal-flow.spec.ts","",""
"","33974","accident-normal-flow-with-tax-deduction","Mobile Chrome","Wed Sep 24 06:24:43 UTC 2025","failed","Wed Sep 24 06:25:17 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","17988","accident-normal-flow-no-tax-deduction","Mobile Chrome","Wed Sep 24 06:25:19 UTC 2025","failed","Wed Sep 24 06:25:37 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","30165","travel-normal-ในประเทศ-รายเที่ยว-เครื่องบิน 1 คน","Mobile Chrome","Wed Sep 24 06:29:01 UTC 2025","failed","Wed Sep 24 06:29:31 UTC 2025","","main-web/travel/travel-normal-flow.spec.ts","",""
"","19199","pet-normal-flow","Mobile Chrome","Wed Sep 24 06:28:41 UTC 2025","failed","Wed Sep 24 06:29:00 UTC 2025","","main-web/pet/pet-normal-flow.spec.ts","",""
"","28569","Home-NormalFlow-Fullvalue","Mobile Chrome","Wed Sep 24 06:27:43 UTC 2025","failed","Wed Sep 24 06:28:11 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","29074","Home-NormalFlow-FirstLost","Mobile Chrome","Wed Sep 24 06:27:13 UTC 2025","failed","Wed Sep 24 06:27:42 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","29400","health-normal-flow-with-tax-deduction","Mobile Chrome","Wed Sep 24 06:25:37 UTC 2025","failed","Wed Sep 24 06:26:07 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
