"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","61106","pet-normal-flow","Mobile Chrome","2026-01-19","failed","2026-01-19","","main-web/pet/pet-normal-flow.spec.ts","",""
"","27640","travel-normal-ต่างประเทศ-รายเที่ยว-เครื่องบิน 2 คน","Mobile Chrome","2026-01-19","failed","2026-01-19","","main-web/travel/travel-normal-flow.spec.ts","",""
"","68789","accident-normal-flow-with-tax-deduction","Mobile Chrome","2026-01-19","failed","2026-01-19","","main-web/accident/accident-normal-flow.spec.ts","",""
"","60910","accident-normal-flow-no-tax-deduction","Mobile Chrome","2026-01-19","failed","2026-01-19","","main-web/accident/accident-normal-flow.spec.ts","",""
"","63690","Home-NormalFlow-FirstLost","Mobile Chrome","2026-01-19","failed","2026-01-19","","main-web/home/home-normal-flow.spec.ts","",""
"","28704","travel-normal-ในประเทศ-รายเที่ยว-เครื่องบิน 1 คน","Mobile Chrome","2026-01-19","failed","2026-01-19","","main-web/travel/travel-normal-flow.spec.ts","",""
"","71978","health-normal-flow-no-tax-deduction","Mobile Chrome","2026-01-19","broken","2026-01-19","","main-web/health/health-normal-flow.spec.ts","",""
"","71975","health-normal-flow-with-tax-deduction","Mobile Chrome","2026-01-19","broken","2026-01-19","","main-web/health/health-normal-flow.spec.ts","",""
"","70478","Home-NormalFlow-Fullvalue","Mobile Chrome","2026-01-19","broken","2026-01-19","","main-web/home/home-normal-flow.spec.ts","",""
"","34140","campaign-home-flow","Mobile Chrome","2026-01-19","failed","2026-01-19","","main-web/campaign/motor/motor-campaign-flow.spec.ts","",""
