"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","27576","travel-normal-ในประเทศ-รายเที่ยว-เครื่องบิน 1 คน","Mobile Chrome","Thu Oct 09 03:01:29 UTC 2025","failed","Thu Oct 09 03:01:56 UTC 2025","","main-web/travel/travel-normal-flow.spec.ts","",""
"","24437","accident-normal-flow-no-tax-deduction","Mobile Chrome","Thu Oct 09 02:57:03 UTC 2025","failed","Thu Oct 09 02:57:28 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","7880","pet-normal-flow","Mobile Chrome","Thu Oct 09 03:01:20 UTC 2025","failed","Thu Oct 09 03:01:28 UTC 2025","","main-web/pet/pet-normal-flow.spec.ts","",""
"","59741","health-normal-flow-no-tax-deduction","Mobile Chrome","Thu Oct 09 02:58:25 UTC 2025","passed","Thu Oct 09 02:59:25 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","19011","accident-normal-flow-with-tax-deduction","Mobile Chrome","Thu Oct 09 02:56:42 UTC 2025","failed","Thu Oct 09 02:57:01 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","56541","health-normal-flow-with-tax-deduction","Mobile Chrome","Thu Oct 09 02:57:28 UTC 2025","passed","Thu Oct 09 02:58:25 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","17129","Home-NormalFlow-Fullvalue","Mobile Chrome","Thu Oct 09 03:00:34 UTC 2025","failed","Thu Oct 09 03:00:51 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","25483","travel-normal-ต่างประเทศ-รายเที่ยว-เครื่องบิน 2 คน","Mobile Chrome","Thu Oct 09 03:01:57 UTC 2025","failed","Thu Oct 09 03:02:22 UTC 2025","","main-web/travel/travel-normal-flow.spec.ts","",""
"","68634","Home-NormalFlow-FirstLost","Mobile Chrome","Thu Oct 09 02:59:25 UTC 2025","passed","Thu Oct 09 03:00:34 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","27713","Motor-NormalFlow","Mobile Chrome","Thu Oct 09 03:00:51 UTC 2025","failed","Thu Oct 09 03:01:19 UTC 2025","","main-web/motor/normal-flow.spec.ts","",""
