"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","44413","accident-flow4-droplead","Mobile Chrome","2026-04-22","failed","2026-04-22","Accident-Flow4","main-web/accident/accident-flow4.spec.ts","",""
"","59238","travel-normal-ในประเทศ-รายเที่ยว-เครื่องบิน 1 คน","Mobile Chrome","2026-04-22","failed","2026-04-22","","main-web/travel/travel-normal-flow.spec.ts","",""
"","5023","campaign-home-flow","Mobile Chrome","2026-04-22","failed","2026-04-22","","main-web/campaign/motor/motor-campaign-flow.spec.ts","",""
"","68842","accident-normal-flow-with-tax-deduction","Mobile Chrome","2026-04-22","failed","2026-04-22","","main-web/accident/accident-normal-flow.spec.ts","",""
"","37796","health-normal-flow-with-tax-deduction","Mobile Chrome","2026-04-22","failed","2026-04-22","","main-web/health/health-normal-flow.spec.ts","",""
"","44292","accident-flow2-droplead","Mobile Chrome","2026-04-22","failed","2026-04-22","Accident-Flow2","main-web/accident/accident-flow2.spec.ts","",""
"","68444","travel-normal-ต่างประเทศ-รายเที่ยว-America-3คน","Mobile Chrome","2026-04-22","failed","2026-04-22","","main-web/travel/travel-normal-flow.spec.ts","",""
"","35132","health-normal-flow-no-tax-deduction","Mobile Chrome","2026-04-22","failed","2026-04-22","","main-web/health/health-normal-flow.spec.ts","",""
"","66401","travel-normal-ต่างประเทศ-รายปี-WorldWide-6คน","Mobile Chrome","2026-04-22","failed","2026-04-22","","main-web/travel/travel-normal-flow.spec.ts","",""
"","66543","Home-NormalFlow-FirstLost","Mobile Chrome","2026-04-22","failed","2026-04-22","","main-web/home/home-normal-flow.spec.ts","",""
"","67451","accident-normal-flow-no-tax-deduction","Mobile Chrome","2026-04-22","failed","2026-04-22","","main-web/accident/accident-normal-flow.spec.ts","",""
"","29613","pet-normal-flow","Mobile Chrome","2026-04-22","failed","2026-04-22","","main-web/pet/pet-normal-flow.spec.ts","",""
"","75856","Home-NormalFlow-Fullvalue","Mobile Chrome","2026-04-22","failed","2026-04-22","","main-web/home/home-normal-flow.spec.ts","",""
"","46082","accident-flow1-droplead","Mobile Chrome","2026-04-22","failed","2026-04-22","Accident-Flow1","main-web/accident/accident-flow1.spec.ts","",""
"","44702","accident-flow3-droplead","Mobile Chrome","2026-04-22","failed","2026-04-22","Accident-Flow3","main-web/accident/accident-flow3.spec.ts","",""
"","57331","travel-normal-ในประเทศ-รายเที่ยว-เครื่องบิน-1คน","Mobile Chrome","2026-04-22","failed","2026-04-22","","main-web/travel/travel-normal-flow.spec.ts","",""
"","67928","travel-normal-ต่างประเทศ-รายเที่ยว-ญี่ปุ่น-2คน","Mobile Chrome","2026-04-22","failed","2026-04-22","","main-web/travel/travel-normal-flow.spec.ts","",""
"","44477","travel-normal-ต่างประเทศ-รายเที่ยว-เครื่องบิน 2 คน","Mobile Chrome","2026-04-22","failed","2026-04-22","","main-web/travel/travel-normal-flow.spec.ts","",""
