"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","65705","travel-normal-ต่างประเทศ-รายเที่ยว-America-3คน","Mobile Chrome","2026-04-20","failed","2026-04-20","","main-web/travel/travel-normal-flow.spec.ts","",""
"","75932","Home-NormalFlow-FirstLost","Mobile Chrome","2026-04-20","failed","2026-04-20","","main-web/home/home-normal-flow.spec.ts","",""
"","46960","accident-flow1-droplead","Mobile Chrome","2026-04-20","failed","2026-04-20","Accident-Flow1","main-web/accident/accident-flow1.spec.ts","",""
"","9185","campaign-home-flow","Mobile Chrome","2026-04-20","failed","2026-04-20","","main-web/campaign/motor/motor-campaign-flow.spec.ts","",""
"","43953","travel-normal-ต่างประเทศ-รายเที่ยว-เครื่องบิน 2 คน","Mobile Chrome","2026-04-20","failed","2026-04-20","","main-web/travel/travel-normal-flow.spec.ts","",""
"","34980","health-normal-flow-no-tax-deduction","Mobile Chrome","2026-04-20","failed","2026-04-20","","main-web/health/health-normal-flow.spec.ts","",""
"","44943","accident-flow2-droplead","Mobile Chrome","2026-04-20","failed","2026-04-20","Accident-Flow2","main-web/accident/accident-flow2.spec.ts","",""
"","29926","pet-normal-flow","Mobile Chrome","2026-04-20","failed","2026-04-20","","main-web/pet/pet-normal-flow.spec.ts","",""
"","66322","travel-normal-ต่างประเทศ-รายเที่ยว-ญี่ปุ่น-2คน","Mobile Chrome","2026-04-20","failed","2026-04-20","","main-web/travel/travel-normal-flow.spec.ts","",""
"","44642","accident-flow3-droplead","Mobile Chrome","2026-04-20","failed","2026-04-20","Accident-Flow3","main-web/accident/accident-flow3.spec.ts","",""
"","59651","travel-normal-ในประเทศ-รายเที่ยว-เครื่องบิน 1 คน","Mobile Chrome","2026-04-20","failed","2026-04-20","","main-web/travel/travel-normal-flow.spec.ts","",""
"","36756","health-normal-flow-with-tax-deduction","Mobile Chrome","2026-04-20","failed","2026-04-20","","main-web/health/health-normal-flow.spec.ts","",""
"","67337","accident-normal-flow-with-tax-deduction","Mobile Chrome","2026-04-20","failed","2026-04-20","","main-web/accident/accident-normal-flow.spec.ts","",""
"","66408","accident-normal-flow-no-tax-deduction","Mobile Chrome","2026-04-20","failed","2026-04-20","","main-web/accident/accident-normal-flow.spec.ts","",""
"","58445","travel-normal-ในประเทศ-รายเที่ยว-เครื่องบิน-1คน","Mobile Chrome","2026-04-20","failed","2026-04-20","","main-web/travel/travel-normal-flow.spec.ts","",""
"","44523","accident-flow4-droplead","Mobile Chrome","2026-04-20","failed","2026-04-20","Accident-Flow4","main-web/accident/accident-flow4.spec.ts","",""
"","74872","Home-NormalFlow-Fullvalue","Mobile Chrome","2026-04-20","failed","2026-04-20","","main-web/home/home-normal-flow.spec.ts","",""
"","66277","travel-normal-ต่างประเทศ-รายปี-WorldWide-6คน","Mobile Chrome","2026-04-20","failed","2026-04-20","","main-web/travel/travel-normal-flow.spec.ts","",""
