"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","27910","travel-normal-ในประเทศ-รายเที่ยว-เครื่องบิน 1 คน","Mobile Chrome","2026-02-05","failed","2026-02-05","","main-web/travel/travel-normal-flow.spec.ts","",""
"","37517","Home-NormalFlow-Fullvalue","Mobile Chrome","2026-02-05","failed","2026-02-05","","main-web/home/home-normal-flow.spec.ts","",""
"","70801","health-normal-flow-no-tax-deduction","Mobile Chrome","2026-02-05","broken","2026-02-05","","main-web/health/health-normal-flow.spec.ts","",""
"","29233","travel-normal-ต่างประเทศ-รายเที่ยว-เครื่องบิน 2 คน","Mobile Chrome","2026-02-05","failed","2026-02-05","","main-web/travel/travel-normal-flow.spec.ts","",""
"","37509","accident-normal-flow-no-tax-deduction","Mobile Chrome","2026-02-05","failed","2026-02-05","","main-web/accident/accident-normal-flow.spec.ts","",""
"","70472","accident-normal-flow-with-tax-deduction","Mobile Chrome","2026-02-05","broken","2026-02-05","","main-web/accident/accident-normal-flow.spec.ts","",""
"","27291","pet-normal-flow","Mobile Chrome","2026-02-05","failed","2026-02-05","","main-web/pet/pet-normal-flow.spec.ts","",""
"","37522","health-normal-flow-with-tax-deduction","Mobile Chrome","2026-02-05","failed","2026-02-05","","main-web/health/health-normal-flow.spec.ts","",""
"","37534","Home-NormalFlow-FirstLost","Mobile Chrome","2026-02-05","failed","2026-02-05","","main-web/home/home-normal-flow.spec.ts","",""
"","37557","campaign-home-flow","Mobile Chrome","2026-02-05","failed","2026-02-05","","main-web/campaign/motor/motor-campaign-flow.spec.ts","",""
