"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","83976","health-normal-flow-with-tax-deduction","Mobile Chrome","2026-03-10","failed","2026-03-10","","main-web/health/health-normal-flow.spec.ts","",""
"","66576","health-normal-flow-no-tax-deduction","Mobile Chrome","2026-03-10","failed","2026-03-10","","main-web/health/health-normal-flow.spec.ts","",""
"","75544","accident-normal-flow-no-tax-deduction","Mobile Chrome","2026-03-10","failed","2026-03-10","","main-web/accident/accident-normal-flow.spec.ts","",""
"","69412","Home-NormalFlow-Fullvalue","Mobile Chrome","2026-03-10","failed","2026-03-10","","main-web/home/home-normal-flow.spec.ts","",""
"","85557","travel-normal-ในประเทศ-รายเที่ยว-เครื่องบิน 1 คน","Mobile Chrome","2026-03-10","broken","2026-03-10","","main-web/travel/travel-normal-flow.spec.ts","",""
"","76639","accident-normal-flow-with-tax-deduction","Mobile Chrome","2026-03-10","failed","2026-03-10","","main-web/accident/accident-normal-flow.spec.ts","",""
"","73462","pet-normal-flow","Mobile Chrome","2026-03-10","failed","2026-03-10","","main-web/pet/pet-normal-flow.spec.ts","",""
"","70022","Home-NormalFlow-FirstLost","Mobile Chrome","2026-03-10","failed","2026-03-10","","main-web/home/home-normal-flow.spec.ts","",""
"","86425","travel-normal-ต่างประเทศ-รายเที่ยว-เครื่องบิน 2 คน","Mobile Chrome","2026-03-10","broken","2026-03-10","","main-web/travel/travel-normal-flow.spec.ts","",""
"","5267","campaign-home-flow","Mobile Chrome","2026-03-10","failed","2026-03-10","","main-web/campaign/motor/motor-campaign-flow.spec.ts","",""
