"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","67106","accident-normal-flow-with-tax-deduction","Mobile Chrome","2026-03-09","failed","2026-03-09","","main-web/accident/accident-normal-flow.spec.ts","",""
"","82676","Home-NormalFlow-Fullvalue","Mobile Chrome","2026-03-09","failed","2026-03-09","","main-web/home/home-normal-flow.spec.ts","",""
"","59749","health-normal-flow-with-tax-deduction","Mobile Chrome","2026-03-09","failed","2026-03-09","","main-web/health/health-normal-flow.spec.ts","",""
"","77536","pet-normal-flow","Mobile Chrome","2026-03-09","failed","2026-03-09","","main-web/pet/pet-normal-flow.spec.ts","",""
"","50920","health-normal-flow-no-tax-deduction","Mobile Chrome","2026-03-09","failed","2026-03-09","","main-web/health/health-normal-flow.spec.ts","",""
"","85328","travel-normal-ต่างประเทศ-รายเที่ยว-เครื่องบิน 2 คน","Mobile Chrome","2026-03-09","broken","2026-03-09","","main-web/travel/travel-normal-flow.spec.ts","",""
"","70583","Home-NormalFlow-FirstLost","Mobile Chrome","2026-03-09","failed","2026-03-09","","main-web/home/home-normal-flow.spec.ts","",""
"","3781","campaign-home-flow","Mobile Chrome","2026-03-09","failed","2026-03-09","","main-web/campaign/motor/motor-campaign-flow.spec.ts","",""
"","76223","accident-normal-flow-no-tax-deduction","Mobile Chrome","2026-03-09","failed","2026-03-09","","main-web/accident/accident-normal-flow.spec.ts","",""
"","85354","travel-normal-ในประเทศ-รายเที่ยว-เครื่องบิน 1 คน","Mobile Chrome","2026-03-09","broken","2026-03-09","","main-web/travel/travel-normal-flow.spec.ts","",""
