"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","22106","accident-normal-flow-no-tax-deduction","Mobile Chrome","Mon Oct 20 07:30:49 UTC 2025","failed","Mon Oct 20 07:31:11 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","18828","accident-normal-flow-with-tax-deduction","Mobile Chrome","Mon Oct 20 07:30:27 UTC 2025","failed","Mon Oct 20 07:30:46 UTC 2025","","main-web/accident/accident-normal-flow.spec.ts","",""
"","8075","pet-normal-flow","Mobile Chrome","Mon Oct 20 07:35:03 UTC 2025","failed","Mon Oct 20 07:35:11 UTC 2025","","main-web/pet/pet-normal-flow.spec.ts","",""
"","33217","Motor-NormalFlow","Mobile Chrome","Mon Oct 20 07:34:29 UTC 2025","failed","Mon Oct 20 07:35:02 UTC 2025","","main-web/motor/normal-flow.spec.ts","",""
"","64730","health-normal-flow-no-tax-deduction","Mobile Chrome","Mon Oct 20 07:32:23 UTC 2025","passed","Mon Oct 20 07:33:28 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","36780","Home-NormalFlow-Fullvalue","Mobile Chrome","Mon Oct 20 07:33:51 UTC 2025","failed","Mon Oct 20 07:34:28 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
"","70604","health-normal-flow-with-tax-deduction","Mobile Chrome","Mon Oct 20 07:31:12 UTC 2025","broken","Mon Oct 20 07:32:22 UTC 2025","","main-web/health/health-normal-flow.spec.ts","",""
"","26014","travel-normal-ต่างประเทศ-รายเที่ยว-เครื่องบิน 2 คน","Mobile Chrome","Mon Oct 20 07:35:42 UTC 2025","failed","Mon Oct 20 07:36:08 UTC 2025","","main-web/travel/travel-normal-flow.spec.ts","",""
"","29052","travel-normal-ในประเทศ-รายเที่ยว-เครื่องบิน 1 คน","Mobile Chrome","Mon Oct 20 07:35:12 UTC 2025","failed","Mon Oct 20 07:35:41 UTC 2025","","main-web/travel/travel-normal-flow.spec.ts","",""
"","22862","Home-NormalFlow-FirstLost","Mobile Chrome","Mon Oct 20 07:33:28 UTC 2025","failed","Mon Oct 20 07:33:51 UTC 2025","","main-web/home/home-normal-flow.spec.ts","",""
