"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","38386","travel-normal-ในประเทศ-รายเที่ยว-เครื่องบิน 1 คน","Mobile Chrome","2026-04-16","failed","2026-04-16","","main-web/travel/travel-normal-flow.spec.ts","",""
"","6060","campaign-home-flow","Mobile Chrome","2026-04-16","failed","2026-04-16","","main-web/campaign/motor/motor-campaign-flow.spec.ts","",""
"","60867","health-normal-flow-no-tax-deduction","Mobile Chrome","2026-04-16","failed","2026-04-16","","main-web/health/health-normal-flow.spec.ts","",""
"","34414","accident-flow2-droplead","Mobile Chrome","2026-04-16","failed","2026-04-16","Accident-Flow2","main-web/accident/accident-flow2.spec.ts","",""
"","21454","pet-normal-flow","Mobile Chrome","2026-04-16","failed","2026-04-16","","main-web/pet/pet-normal-flow.spec.ts","",""
"","49078","health-normal-flow-with-tax-deduction","Mobile Chrome","2026-04-16","failed","2026-04-16","","main-web/health/health-normal-flow.spec.ts","",""
"","46325","travel-normal-ต่างประเทศ-รายเที่ยว-ญี่ปุ่น-2คน","Mobile Chrome","2026-04-16","failed","2026-04-16","","main-web/travel/travel-normal-flow.spec.ts","",""
"","46646","accident-normal-flow-with-tax-deduction","Mobile Chrome","2026-04-16","failed","2026-04-16","","main-web/accident/accident-normal-flow.spec.ts","",""
"","38061","travel-normal-ในประเทศ-รายเที่ยว-เครื่องบิน-1คน","Mobile Chrome","2026-04-16","failed","2026-04-16","","main-web/travel/travel-normal-flow.spec.ts","",""
"","45441","accident-normal-flow-no-tax-deduction","Mobile Chrome","2026-04-16","failed","2026-04-16","","main-web/accident/accident-normal-flow.spec.ts","",""
"","34428","accident-flow1-droplead","Mobile Chrome","2026-04-16","failed","2026-04-16","Accident-Flow1","main-web/accident/accident-flow1.spec.ts","",""
"","36760","travel-normal-ต่างประเทศ-รายเที่ยว-America-3คน","Mobile Chrome","2026-04-16","failed","2026-04-16","","main-web/travel/travel-normal-flow.spec.ts","",""
"","34983","travel-normal-ต่างประเทศ-รายปี-WorldWide-6คน","Mobile Chrome","2026-04-16","failed","2026-04-16","","main-web/travel/travel-normal-flow.spec.ts","",""
"","63025","Home-NormalFlow-Fullvalue","Mobile Chrome","2026-04-16","failed","2026-04-16","","main-web/home/home-normal-flow.spec.ts","",""
"","95124","travel-normal-ต่างประเทศ-รายเที่ยว-เครื่องบิน 2 คน","Mobile Chrome","2026-04-16","broken","2026-04-16","","main-web/travel/travel-normal-flow.spec.ts","",""
"","34956","accident-flow3-droplead","Mobile Chrome","2026-04-16","failed","2026-04-16","Accident-Flow3","main-web/accident/accident-flow3.spec.ts","",""
"","35384","accident-flow4-droplead","Mobile Chrome","2026-04-16","failed","2026-04-16","Accident-Flow4","main-web/accident/accident-flow4.spec.ts","",""
"","54260","Home-NormalFlow-FirstLost","Mobile Chrome","2026-04-16","failed","2026-04-16","","main-web/home/home-normal-flow.spec.ts","",""
