"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","59214","health-normal-flow-no-tax-deduction","Mobile Chrome","2026-04-07","failed","2026-04-07","","main-web/health/health-normal-flow.spec.ts","",""
"","72850","travel-normal-ต่างประเทศ-รายเที่ยว-เครื่องบิน 2 คน","Mobile Chrome","2026-04-07","failed","2026-04-07","","main-web/travel/travel-normal-flow.spec.ts","",""
"","57352","accident-normal-flow-with-tax-deduction","Mobile Chrome","2026-04-07","failed","2026-04-07","","main-web/accident/accident-normal-flow.spec.ts","",""
"","62263","Home-NormalFlow-Fullvalue","Mobile Chrome","2026-04-07","failed","2026-04-07","","main-web/home/home-normal-flow.spec.ts","",""
"","65546","travel-normal-ในประเทศ-รายเที่ยว-เครื่องบิน 1 คน","Mobile Chrome","2026-04-07","failed","2026-04-07","","main-web/travel/travel-normal-flow.spec.ts","",""
"","60183","health-normal-flow-with-tax-deduction","Mobile Chrome","2026-04-07","failed","2026-04-07","","main-web/health/health-normal-flow.spec.ts","",""
"","57536","accident-normal-flow-no-tax-deduction","Mobile Chrome","2026-04-07","failed","2026-04-07","","main-web/accident/accident-normal-flow.spec.ts","",""
"","20512","pet-normal-flow","Mobile Chrome","2026-04-07","failed","2026-04-07","","main-web/pet/pet-normal-flow.spec.ts","",""
"","64729","Home-NormalFlow-FirstLost","Mobile Chrome","2026-04-07","failed","2026-04-07","","main-web/home/home-normal-flow.spec.ts","",""
"","5424","campaign-home-flow","Mobile Chrome","2026-04-07","failed","2026-04-07","","main-web/campaign/motor/motor-campaign-flow.spec.ts","",""
