"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","33454","campaign-home-flow","Mobile Chrome","2026-02-06","failed","2026-02-06","","main-web/campaign/motor/motor-campaign-flow.spec.ts","",""
"","71627","health-normal-flow-no-tax-deduction","Mobile Chrome","2026-02-06","broken","2026-02-06","","main-web/health/health-normal-flow.spec.ts","",""
"","66634","Home-NormalFlow-FirstLost","Mobile Chrome","2026-02-06","failed","2026-02-06","","main-web/home/home-normal-flow.spec.ts","",""
"","63133","Home-NormalFlow-Fullvalue","Mobile Chrome","2026-02-06","failed","2026-02-06","","main-web/home/home-normal-flow.spec.ts","",""
"","29111","travel-normal-ในประเทศ-รายเที่ยว-เครื่องบิน 1 คน","Mobile Chrome","2026-02-06","failed","2026-02-06","","main-web/travel/travel-normal-flow.spec.ts","",""
"","67458","health-normal-flow-with-tax-deduction","Mobile Chrome","2026-02-06","failed","2026-02-06","","main-web/health/health-normal-flow.spec.ts","",""
"","57427","pet-normal-flow","Mobile Chrome","2026-02-06","failed","2026-02-06","","main-web/pet/pet-normal-flow.spec.ts","",""
"","70826","accident-normal-flow-with-tax-deduction","Mobile Chrome","2026-02-06","broken","2026-02-06","","main-web/accident/accident-normal-flow.spec.ts","",""
"","27101","travel-normal-ต่างประเทศ-รายเที่ยว-เครื่องบิน 2 คน","Mobile Chrome","2026-02-06","failed","2026-02-06","","main-web/travel/travel-normal-flow.spec.ts","",""
"","71946","accident-normal-flow-no-tax-deduction","Mobile Chrome","2026-02-06","broken","2026-02-06","","main-web/accident/accident-normal-flow.spec.ts","",""
