"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7737","campaign-home-flow","Mobile Chrome","2026-03-11","failed","2026-03-11","","main-web/campaign/motor/motor-campaign-flow.spec.ts","",""
"","66087","Home-NormalFlow-Fullvalue","Mobile Chrome","2026-03-11","failed","2026-03-11","","main-web/home/home-normal-flow.spec.ts","",""
"","59046","travel-normal-ในประเทศ-รายเที่ยว-เครื่องบิน 1 คน","Mobile Chrome","2026-03-11","failed","2026-03-11","","main-web/travel/travel-normal-flow.spec.ts","",""
"","64038","accident-normal-flow-no-tax-deduction","Mobile Chrome","2026-03-11","failed","2026-03-11","","main-web/accident/accident-normal-flow.spec.ts","",""
"","72091","accident-normal-flow-with-tax-deduction","Mobile Chrome","2026-03-11","failed","2026-03-11","","main-web/accident/accident-normal-flow.spec.ts","",""
"","44234","health-normal-flow-with-tax-deduction","Mobile Chrome","2026-03-11","failed","2026-03-11","","main-web/health/health-normal-flow.spec.ts","",""
"","67546","Home-NormalFlow-FirstLost","Mobile Chrome","2026-03-11","failed","2026-03-11","","main-web/home/home-normal-flow.spec.ts","",""
"","60361","health-normal-flow-no-tax-deduction","Mobile Chrome","2026-03-11","failed","2026-03-11","","main-web/health/health-normal-flow.spec.ts","",""
"","76282","pet-normal-flow","Mobile Chrome","2026-03-11","failed","2026-03-11","","main-web/pet/pet-normal-flow.spec.ts","",""
"","72428","travel-normal-ต่างประเทศ-รายเที่ยว-เครื่องบิน 2 คน","Mobile Chrome","2026-03-11","failed","2026-03-11","","main-web/travel/travel-normal-flow.spec.ts","",""
