"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","27754","travel-normal-ต่างประเทศ-รายเที่ยว-เครื่องบิน 2 คน","Mobile Chrome","2026-01-08","failed","2026-01-08","","main-web/travel/travel-normal-flow.spec.ts","",""
"","71649","accident-normal-flow-no-tax-deduction","Mobile Chrome","2026-01-08","broken","2026-01-08","","main-web/accident/accident-normal-flow.spec.ts","",""
"","25464","accident-normal-flow-with-tax-deduction","Mobile Chrome","2026-01-08","failed","2026-01-08","","main-web/accident/accident-normal-flow.spec.ts","",""
"","30490","travel-normal-ในประเทศ-รายเที่ยว-เครื่องบิน 1 คน","Mobile Chrome","2026-01-08","failed","2026-01-08","","main-web/travel/travel-normal-flow.spec.ts","",""
"","71806","health-normal-flow-with-tax-deduction","Mobile Chrome","2026-01-08","broken","2026-01-08","","main-web/health/health-normal-flow.spec.ts","",""
"","66147","Home-NormalFlow-FirstLost","Mobile Chrome","2026-01-08","failed","2026-01-08","","main-web/home/home-normal-flow.spec.ts","",""
"","71855","health-normal-flow-no-tax-deduction","Mobile Chrome","2026-01-08","broken","2026-01-08","","main-web/health/health-normal-flow.spec.ts","",""
"","64886","Home-NormalFlow-Fullvalue","Mobile Chrome","2026-01-08","failed","2026-01-08","","main-web/home/home-normal-flow.spec.ts","",""
"","35146","campaign-home-flow","Mobile Chrome","2026-01-08","failed","2026-01-08","","main-web/campaign/motor/motor-campaign-flow.spec.ts","",""
"","58756","pet-normal-flow","Mobile Chrome","2026-01-08","failed","2026-01-08","","main-web/pet/pet-normal-flow.spec.ts","",""
