"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","71496","health-normal-flow-no-tax-deduction","Mobile Chrome","2026-02-06","broken","2026-02-06","","main-web/health/health-normal-flow.spec.ts","",""
"","27689","travel-normal-ในประเทศ-รายเที่ยว-เครื่องบิน 1 คน","Mobile Chrome","2026-02-06","failed","2026-02-06","","main-web/travel/travel-normal-flow.spec.ts","",""
"","34571","Home-NormalFlow-FirstLost","Mobile Chrome","2026-02-06","failed","2026-02-06","","main-web/home/home-normal-flow.spec.ts","",""
"","61877","Home-NormalFlow-Fullvalue","Mobile Chrome","2026-02-06","failed","2026-02-06","","main-web/home/home-normal-flow.spec.ts","",""
"","65170","accident-normal-flow-no-tax-deduction","Mobile Chrome","2026-02-06","failed","2026-02-06","","main-web/accident/accident-normal-flow.spec.ts","",""
"","58461","pet-normal-flow","Mobile Chrome","2026-02-06","failed","2026-02-06","","main-web/pet/pet-normal-flow.spec.ts","",""
"","67116","health-normal-flow-with-tax-deduction","Mobile Chrome","2026-02-06","failed","2026-02-06","","main-web/health/health-normal-flow.spec.ts","",""
"","47833","accident-normal-flow-with-tax-deduction","Mobile Chrome","2026-02-06","failed","2026-02-06","","main-web/accident/accident-normal-flow.spec.ts","",""
"","27032","travel-normal-ต่างประเทศ-รายเที่ยว-เครื่องบิน 2 คน","Mobile Chrome","2026-02-06","failed","2026-02-06","","main-web/travel/travel-normal-flow.spec.ts","",""
"","28303","campaign-home-flow","Mobile Chrome","2026-02-06","failed","2026-02-06","","main-web/campaign/motor/motor-campaign-flow.spec.ts","",""
